Variable,Description
TMW_TELMEDT3,Offered appt was telephone or video
TMW_TELMEDUS,SP had telehealth appt (past yr)
TMW_TELMEDT4,Appt was telephone or video
PUFWWGT,PUF Winter Ever Enrolled Full Sample Wt
PUFW001,PUF Winter Ever Enrolled rep wt 1
PUFW002,PUF Winter Ever Enrolled rep wt 2
PUFW003,PUF Winter Ever Enrolled rep wt 3
PUFW004,PUF Winter Ever Enrolled rep wt 4
PUFW005,PUF Winter Ever Enrolled rep wt 5
PUFW006,PUF Winter Ever Enrolled rep wt 6
PUFW007,PUF Winter Ever Enrolled rep wt 7
PUFW008,PUF Winter Ever Enrolled rep wt 8
PUFW009,PUF Winter Ever Enrolled rep wt 9
PUFW010,PUF Winter Ever Enrolled rep wt 10
PUFW011,PUF Winter Ever Enrolled rep wt 11
PUFW012,PUF Winter Ever Enrolled rep wt 12
PUFW013,PUF Winter Ever Enrolled rep wt 13
PUFW014,PUF Winter Ever Enrolled rep wt 14
PUFW015,PUF Winter Ever Enrolled rep wt 15
PUFW016,PUF Winter Ever Enrolled rep wt 16
PUFW017,PUF Winter Ever Enrolled rep wt 17
PUFW018,PUF Winter Ever Enrolled rep wt 18
PUFW019,PUF Winter Ever Enrolled rep wt 19
PUFW020,PUF Winter Ever Enrolled rep wt 20
PUFW021,PUF Winter Ever Enrolled rep wt 21
PUFW022,PUF Winter Ever Enrolled rep wt 22
PUFW023,PUF Winter Ever Enrolled rep wt 23
PUFW024,PUF Winter Ever Enrolled rep wt 24
PUFW025,PUF Winter Ever Enrolled rep wt 25
PUFW026,PUF Winter Ever Enrolled rep wt 26
PUFW027,PUF Winter Ever Enrolled rep wt 27
PUFW028,PUF Winter Ever Enrolled rep wt 28
PUFW029,PUF Winter Ever Enrolled rep wt 29
PUFW030,PUF Winter Ever Enrolled rep wt 30
PUFW031,PUF Winter Ever Enrolled rep wt 31
PUFW032,PUF Winter Ever Enrolled rep wt 32
PUFW033,PUF Winter Ever Enrolled rep wt 33
PUFW034,PUF Winter Ever Enrolled rep wt 34
PUFW035,PUF Winter Ever Enrolled rep wt 35
PUFW036,PUF Winter Ever Enrolled rep wt 36
PUFW037,PUF Winter Ever Enrolled rep wt 37
PUFW038,PUF Winter Ever Enrolled rep wt 38
PUFW039,PUF Winter Ever Enrolled rep wt 39
PUFW040,PUF Winter Ever Enrolled rep wt 40
PUFW041,PUF Winter Ever Enrolled rep wt 41
PUFW042,PUF Winter Ever Enrolled rep wt 42
PUFW043,PUF Winter Ever Enrolled rep wt 43
PUFW044,PUF Winter Ever Enrolled rep wt 44
PUFW045,PUF Winter Ever Enrolled rep wt 45
PUFW046,PUF Winter Ever Enrolled rep wt 46
PUFW047,PUF Winter Ever Enrolled rep wt 47
PUFW048,PUF Winter Ever Enrolled rep wt 48
PUFW049,PUF Winter Ever Enrolled rep wt 49
PUFW050,PUF Winter Ever Enrolled rep wt 50
PUFW051,PUF Winter Ever Enrolled rep wt 51
PUFW052,PUF Winter Ever Enrolled rep wt 52
PUFW053,PUF Winter Ever Enrolled rep wt 53
PUFW054,PUF Winter Ever Enrolled rep wt 54
PUFW055,PUF Winter Ever Enrolled rep wt 55
PUFW056,PUF Winter Ever Enrolled rep wt 56
PUFW057,PUF Winter Ever Enrolled rep wt 57
PUFW058,PUF Winter Ever Enrolled rep wt 58
PUFW059,PUF Winter Ever Enrolled rep wt 59
PUFW060,PUF Winter Ever Enrolled rep wt 60
PUFW061,PUF Winter Ever Enrolled rep wt 61
PUFW062,PUF Winter Ever Enrolled rep wt 62
PUFW063,PUF Winter Ever Enrolled rep wt 63
PUFW064,PUF Winter Ever Enrolled rep wt 64
PUFW065,PUF Winter Ever Enrolled rep wt 65
PUFW066,PUF Winter Ever Enrolled rep wt 66
PUFW067,PUF Winter Ever Enrolled rep wt 67
PUFW068,PUF Winter Ever Enrolled rep wt 68
PUFW069,PUF Winter Ever Enrolled rep wt 69
PUFW070,PUF Winter Ever Enrolled rep wt 70
PUFW071,PUF Winter Ever Enrolled rep wt 71
PUFW072,PUF Winter Ever Enrolled rep wt 72
PUFW073,PUF Winter Ever Enrolled rep wt 73
PUFW074,PUF Winter Ever Enrolled rep wt 74
PUFW075,PUF Winter Ever Enrolled rep wt 75
PUFW076,PUF Winter Ever Enrolled rep wt 76
PUFW077,PUF Winter Ever Enrolled rep wt 77
PUFW078,PUF Winter Ever Enrolled rep wt 78
PUFW079,PUF Winter Ever Enrolled rep wt 79
PUFW080,PUF Winter Ever Enrolled rep wt 80
PUFW081,PUF Winter Ever Enrolled rep wt 81
PUFW082,PUF Winter Ever Enrolled rep wt 82
PUFW083,PUF Winter Ever Enrolled rep wt 83
PUFW084,PUF Winter Ever Enrolled rep wt 84
PUFW085,PUF Winter Ever Enrolled rep wt 85
PUFW086,PUF Winter Ever Enrolled rep wt 86
PUFW087,PUF Winter Ever Enrolled rep wt 87
PUFW088,PUF Winter Ever Enrolled rep wt 88
PUFW089,PUF Winter Ever Enrolled rep wt 89
PUFW090,PUF Winter Ever Enrolled rep wt 90
PUFW091,PUF Winter Ever Enrolled rep wt 91
PUFW092,PUF Winter Ever Enrolled rep wt 92
PUFW093,PUF Winter Ever Enrolled rep wt 93
PUFW094,PUF Winter Ever Enrolled rep wt 94
PUFW095,PUF Winter Ever Enrolled rep wt 95
PUFW096,PUF Winter Ever Enrolled rep wt 96
PUFW097,PUF Winter Ever Enrolled rep wt 97
PUFW098,PUF Winter Ever Enrolled rep wt 98
PUFW099,PUF Winter Ever Enrolled rep wt 99
PUFW100,PUF Winter Ever Enrolled rep wt 100
