Variable,Description
RPL_THEME2,Percentile ranking; Theme 2 - Percentile of Sum
E_AGE17,Persons age 17 and younger - Estimate
M_AGE17,Persons age 17 and younger - Estimate Margin of Error
EP_AGE17,Persons age 17 and younger - Percentage Estimate
EPL_AGE17,Persons age 17 and younger - Percentile of Percentage Estimate
MP_AGE17,Persons age 17 and younger - Percentage Margin of Error
E_AGE65,Persons age 65 and older - Estimate
M_AGE65,Persons age 65 and older - Estimate Margin of Error
EP_AGE65,Persons age 65 and older - Percentage Estimate
EPL_AGE65,Persons age 65 and older - Percentile of Percentage Estimate
MP_AGE65,Persons age 65 and older - Percentage Margin of Error
E_RUS,"Russian, Polish, or other Slavic language speakers who speak English less than ""very well"" - Estimate"
M_RUS,"Russian, Polish, or other Slavic language speakers who speak English less than ""very well"" - Estimate Margin of Error"
EP_RUS,"Russian, Polish, or other Slavic language speakers who speak English less than ""very well"" - Percentage Estimate"
EPL_RUS,"Russian, Polish, or other Slavic language speakers who speak English less than ""very well"" - Percentile of Percentage Estimate"
MP_RUS,"Russian, Polish, or other Slavic language speakers who speak English less than ""very well"" - Percentage Margin of Error"
E_SNGPNT,Single parent household with children under 18 - Estimate
M_SNGPNT,Single parent household with children under 18 - Estimate Margin of Error
EP_SNGPNT,Single parent household with children under 18 - Percentage Estimate
EPL_SNGPNT,Single parent household with children under 18 - Percentile of Percentage Estimate
MP_SNGPNT,Single parent household with children under 18 - Percentage Margin of Error
E_SPAN,"Spanish speakers who speak English less than ""very well"" - Estimate"
M_SPAN,"Spanish speakers who speak English less than ""very well"" - Estimate Margin of Error"
EP_SPAN,"Spanish speakers who speak English less than ""very well"" - Percentage Estimate"
EPL_SPAN,"Spanish speakers who speak English less than ""very well"" - Percentile of Percentage Estimate"
MP_SPAN,"Spanish speakers who speak English less than ""very well"" - Percentage Margin of Error"
SPL_THEME2,Sum of series; Theme 2 - Sum
E_VIET,"Vietnamese speakers who speak English less than ""very well""  - Estimate"
M_VIET,"Vietnamese speakers who speak English less than ""very well""  - Estimate Margin of Error"
EP_VIET,"Vietnamese speakers who speak English less than ""very well""  - Percentage Estimate"
EPL_VIET,"Vietnamese speakers who speak English less than ""very well""  - Percentile of Percentage Estimate"
MP_VIET,"Vietnamese speakers who speak English less than ""very well""  - Percentage Margin of Error"
E_AFAM,"African American or Black, not Hispanic or Latino - Estimate"
M_AFAM,"African American or Black, not Hispanic or Latino - Estimate Margin of Error"
EP_AFAM,"African American or Black, not Hispanic or Latino - Percentage Estimate"
EPL_AFAM,"African American or Black, not Hispanic or Latino - Percentile of Percentage Estimate"
MP_AFAM,"African American or Black, not Hispanic or Latino - Percentage Margin of Error"
E_AIAN,"American Indian and Alaska Native, not Hispanic or Latino - Estimate"
M_AIAN,"American Indian and Alaska Native, not Hispanic or Latino - Estimate Margin of Error"
EP_AIAN,"American Indian and Alaska Native, not Hispanic or Latino - Percentage Estimate"
EPL_AIAN,"American Indian and Alaska Native, not Hispanic or Latino - Percentile of Percentage Estimate"
MP_AIAN,"American Indian and Alaska Native, not Hispanic or Latino - Percentage Margin of Error"
E_ASIAN,"Asian, not Hispanic or Latino - Estimate"
M_ASIAN,"Asian, not Hispanic or Latino - Estimate Margin of Error"
EP_ASIAN,"Asian, not Hispanic or Latino - Percentage Estimate"
EPL_ASIAN,"Asian, not Hispanic or Latino - Percentile of Percentage Estimate"
MP_ASIAN,"Asian, not Hispanic or Latino - Percentage Margin of Error"
E_HISP,Hispanic or Latino/a - Estimate
M_HISP,Hispanic or Latino/a - Estimate Margin of Error
EP_HISP,Hispanic or Latino/a - Percentage Estimate
EPL_HISP,Hispanic or Latino/a - Percentile of Percentage Estimate
MP_HISP,Hispanic or Latino/a - Percentage Margin of Error
E_NHPI,"Native Hawaiian/Pacific Islander, not Hispanic or Latino - Estimate"
M_NHPI,"Native Hawaiian/Pacific Islander, not Hispanic or Latino - Estimate Margin of Error"
EP_NHPI,"Native Hawaiian/Pacific Islander, not Hispanic or Latino - Percentage Estimate"
EPL_NHPI,"Native Hawaiian/Pacific Islander, not Hispanic or Latino - Percentile of Percentage Estimate"
MP_NHPI,"Native Hawaiian/Pacific Islander, not Hispanic or Latino - Percentage Margin of Error"
RPL_THEME3,Percentile ranking; Theme 3 - Percentile of Sum
E_OTHERRACE,"Some Other Race Alone, not Hispanic or Latino - Estimate"
M_OTHERRACE,"Some Other Race Alone, not Hispanic or Latino - Estimate Margin of Error"
EP_OTHERRACE,"Some Other Race Alone, not Hispanic or Latino - Percentage Estimate"
EPL_OTHERRACE,"Some Other Race Alone, not Hispanic or Latino - Percentile of Percentage Estimate"
MP_OTHERRACE,"Some Other Race Alone, not Hispanic or Latino - Percentage Margin of Error"
SPL_THEME3,Sum of series; Theme 3 - Sum
E_TWOMORE,"Two or more races, not Hispanic or Latino - Estimate"
M_TWOMORE,"Two or more races, not Hispanic or Latino - Estimate Margin of Error"
EP_TWOMORE,"Two or more races, not Hispanic or Latino - Percentage Estimate"
EPL_TWOMORE,"Two or more races, not Hispanic or Latino - Percentile of Percentage Estimate"
MP_TWOMORE,"Two or more races, not Hispanic or Latino - Percentage Margin of Error"
E_CROWD,"At household level (occupied housing units), more people than rooms - Estimate"
M_CROWD,"At household level (occupied housing units), more people than rooms - Estimate Margin of Error"
EP_CROWD,"At household level (occupied housing units), more people than rooms - Percentage Estimate"
EPL_CROWD,"At household level (occupied housing units), more people than rooms - Percentile of Percentage Estimate"
MP_CROWD,"At household level (occupied housing units), more people than rooms - Percentage Margin of Error"
E_NOVEH,Households with no vehicle available - Estimate
M_NOVEH,Households with no vehicle available - Estimate Margin of Error
EP_NOVEH,Households with no vehicle available - Percentage Estimate
EPL_NOVEH,Households with no vehicle available - Percentile of Percentage Estimate
MP_NOVEH,Households with no vehicle available - Percentage Margin of Error
E_MUNIT,Housing in structures with 10 or more units - Estimate
M_MUNIT,Housing in structures with 10 or more units - Estimate Margin of Error
EP_MUNIT,Housing in structures with 10 or more units - Percentage Estimate
EPL_MUNIT,Housing in structures with 10 or more units - Percentile of Percentage Estimate
MP_MUNIT,Housing in structures with 10 or more units - Percentage Margin of Error
E_MOBILE,Mobile homes - Estimate
M_MOBILE,Mobile homes - Estimate Margin of Error
EP_MOBILE,Mobile homes - Percentage Estimate
EPL_MOBILE,Mobile homes - Percentile of Percentage Estimate
MP_MOBILE,Mobile homes - Percentage Margin of Error
RPL_THEME4,Percentile ranking; Theme 4 - Percentile of Sum
E_GROUPQ,Persons in group quarters - Estimate
M_GROUPQ,Persons in group quarters - Estimate Margin of Error
EP_GROUPQ,Persons in group quarters - Percentage Estimate
EPL_GROUPQ,Persons in group quarters - Percentile of Percentage Estimate
MP_GROUPQ,Persons in group quarters - Percentage Margin of Error
SPL_THEME4,Sum of series; Theme 4 - Sum
PL_HOSP,"Hospitals per 100,000 - Percentile of Rate"
HOSP,Hospitals  - Count
R_HOSP,"Hospitals per 100,000 - Rate"
RPL_THEME5,Percentile ranking; Theme 5 - Percentile of Sum
PL_PHARM,"Pharmacies per 100,000 - Percentile of Rate"
PHARM,Pharmacies  - Count
R_PHARM,"Pharmacies per 100,000 - Rate"
PCP,Primary care physicians - Count
R_PCP,Primary care physicians - Rate
PL_PCP,Primary care physicians - Percentile of Rate
SPL_THEME5,Sum of series; Theme 5 - Sum
PL_URG,"Urgent care clinics per 100,000 - Percentile of Rate"
URG,Urgent care clinics   - Count
R_URG,"Urgent care clinics per 100,000 - Rate"
ER_RESPD,Chronic respiratory diseases - Rate
EPL_RESPD,Chronic respiratory diseases - Percentile of Rate
ER_DIAB,"Diagnosed Diabetes; Total per 100,000; Adults Aged 20+ Years - Rate"
MR_DIAB,"Diagnosed Diabetes; Total per 100,000; Adults Aged 20+ Years - Rate Margin of Error"
EPL_DIAB,"Diagnosed Diabetes; Total per 100,000; Adults Aged 20+ Years - Percentile of Rate"
E_NOINT,No Internet access - Estimate
M_NOINT,No Internet access - Estimate Margin of Error
EP_NOINT,No Internet access - Percentage Estimate
EPL_NOINT,No Internet access - Percentile of Percentage Estimate
MP_NOINT,No Internet access - Percentage Margin of Error
ER_OBES,"Obesity; Total per 100,000; Adults Aged 20+ Years - Rate"
MR_OBES,"Obesity; Total per 100,000; Adults Aged 20+ Years - Rate Margin of Error"
EPL_OBES,"Obesity; Total per 100,000; Adults Aged 20+ Years - Percentile of Rate"
RPL_THEME6,Percentile ranking; Theme 6 - Percentile of Sum
SPL_THEME6,Sum of series; Theme 6 - Sum
R_CARDIO,"Total Cardiovascular Disease Death Rate per 100,000 - Rate"
EPL_CARDIO,"Total Cardiovascular Disease Death Rate per 100,000 - Percentile of Rate"
