Variable,Description
SRVCORAL,Testing drug/alcohol oral fluid (Q.A7)
SRVC10,Testing blood/alcohol (Q.A7)
SRVC11,Testing drug/alcohol urine screen (Q.A7)
SRVC73,Testing Hepatitis B (HBV) (Q.A7)
SRVC74,Testing Hepatitis C (HCV) (Q.A7)
SRVC14,Testing HIV (Q.A7)
SRVC15,Testing sexually transmitted disease (STD) (Q.A7)
SRVC16,Testing tuberculosis (TB) screen (Q.A7)
SRVCMETA,Testing metabolic syndrome (Q.A7)
NOTESTINGSRVC,None of the above testing services (Q.A7)
SRVCHAV,Medical Hepatitis A (Q.A7)
SRVCHBV,Medical Hepatitis B (Q.A7)
NOMEDSRVC,None of the above medical services (Q.A7)
SRVC37,Transitional discharge plan (Q.A7)
SRVC27,Transitional aftercare (Q.A7)
SRVCODED,Transitional naloxone and overdose education (Q.A7)
SRVCOUTCM,Transitional outcome follow-up after discharge (Q.A7)
NOTRANSSRVC,None of the above transitional services (Q.A7)
SRVC97,Recovery mentoring/peer support (Q.A7)
SRVC102,Recovery self-help groups (Q.A7)
SRVC39,Recovery housing assist (Q.A7)
SRVC38,Recovery employment (Q.A7)
SRVC36,Recovery assistance social services (Q.A7)
SRVCCOACH,Recovery coach (Q.A7)
NORSSRVC,None of the above recovery support services (Q.A7)
SRVC24,Education and counseling HIV/AIDS education (Q.A7)
SRVC104,Education and counseling Hepatitis education (Q.A7)
SRVC99,Education and counseling health education (Q.A7)
SRVC100,Education and counseling substance use education (Q.A7)
SRVC105,Education and counseling smoking/tobacco cessation (Q.A7)
SRVC6,Education and counseling individual (Q.A7)
SRVC5,Education and counseling group (Q.A7)
SRVC4,Education and counseling family (Q.A7)
SRVC103,Education and counseling marital/couples (Q.A7)
SRVCVOCED,Education and counseling vocational (Q.A7)
NOEDSRVC,None of the above education and counseling services (Q.A7)
SRVC49,Ancillary services case management (Q.A7)
SRVCPRIMCARE,Ancillary services integrated primary care (Q.A7)
SRVC96,Ancillary social skills (Q.A7)
SRVC50,Ancillary child care (Q.A7)
SRVC52,Ancillary domestic violence (Q.A7)
SRVC98,Ancillary intervention HIV (Q.A7)
SRVC59,Ancillary transportation assistance (Q.A7)
SRVC101,Ancillary mental health services (Q.A7)
SRVCSUICIDEPREV,Ancillary suicide prevention services (Q.A7)
SRVC48,Ancillary acupuncture (Q.A7)
SRVC75,Ancillary residential beds for children (Q.A7)
NOANCSRVC,None of the above ancillary services (Q.A7)
SRVC117,Other gambling disorder (Q.A7)
SRVC119,Other non-substance use addiction disorder (Q.A7)
NOOTHSRVC,None of the above other (Q.A7)
SRVC70,Pharmacotherapies disulfiram (Q.A7)
SRVC71,Pharmacotherapies naltrexone (oral) (Q.A7)
SRVC108,"Pharmacotherapies naltrexone (extended-release, injectable) (Q.A7)"
SRVC88,Pharmacotherapies acamprosate (campral) (Q.A7)
SRVC94,Pharmacotherapies nicotine replacement (Q.A7)
SRVC106,Pharmacotherapies non-nicotine cessation (Q.A7)
SRVC95,Pharmacotherapies psychiatric disorders (Q.A7)
SRVC85,Pharmacotherapies methadone (Q.A7)
SRVC87,"Pharm buprenorphine with naloxone (suboxone, bunavail, zubsolv, cassipa) (Q.A7)"
SRVC86,Pharmacotherapies buprenorphine without naloxone (Q.A7)
SRVC129,Pharmacotherapies buprenorphine sub-dermal implant (probuphine) (Q.A7)
SRVC130,"Pharmacotherapies buprenorphine (extended-release, injectable, for example,
sublocade) (Q.A7)"
SRVCMEDHIV,Pharmacotherapies for HIV treatment (Q.A7)
SRVCMEDPREEXP,Pharmacotherapies for pre-exposure prophylaxis (Q.A7)
SRVCMEDHCV,Pharmacotherapies for Hepatitis C (HCV) treatment (Q.A7)
SRVCMEDLOFE,Pharmacotherapies lofexidine (Q.A7)
SRVCCLON,Pharmacotherapies clonidine (Q.A7)
SRVCMEDOTHCOND,Pharmacotherapies for other medical conditions (Q.A7)
NOPHARMSRVC,None of the above pharmacotherapies (Q.A7)
OTXNOMED,Drugs may originate at another site (Q.A8)
OTXNAL,Uses naltrexone to treat opioid use disorder (Q.A8)
OTXBUP,Uses buprenorphine to treat opioid use disorder (Q.A8)
OTXFEDOTP,Federally-certified Opioid Treatment Program (OTP) (Q.A8)
OTXFREE,"Treats opioid addiction, but without methadone, buprenorphine, and/or naltrexone (Q.A8)"
OTXPAIN,Uses methadone or buprenorphine for other purposes (Q.A8)
OTXNONE,Does not treat opioid use disorder (Q.A8)
OUDWNET,"Opioid use disorder medication source, prescribing entity in network (Q.A8a)"
OUDWBUSREL,"Opioid use disorder medication source, referral relationship with prescribing entity
(Q.A8a)"
OUDWPERPROV,"Opioid use disorder medication source, personal physician/health care
provider (Q.A8a)"
ONLYOUD,Serve only opioid use disorder clients (Q.A8b)
OPIOIDMAINT,Maintenance services with methadone or buprenorphine (Q.A8c)
OPIOIDWDRAW,"Maintenance services with medical supervised withdrawal after period of
stabilization (Q.A8c)"
OPIOIDDETOX,Detoxification from opioids of use with methadone or buprenorphine (Q.A8c)
OPIOIDDLOFE,Detoxification from opioids of use with lofexidine or clonidine (Q.A8c)
OPIOIDNAL,Relapse prevention with naltrexone (Q.A8c)
OPIOIDOTH,Medication services other (Q.A8c)
NOOPIOIDMEDSRVC,None of the above medication services (Q.A8c)
AUDTXMEDELSE,Alcohol use disorder treatment but drugs may originate at another site (Q.A9)
AUDTXDIS,Alcohol use disorder treatment with disulfiram (Q.A9)
AUDTXNAL,Alcohol use disorder treatment with naltrexone (Q.A9)
AUDTXACAM,Alcohol use disorder treatment with acamprosate (Q.A9)
AUDTXFREE,Alcohol use disorder treatment without medication-assisted treatment (Q.A9)
AUDTXNONE,Does not treat alcohol use disorder (Q.A9)
AUDWNET,"Alcohol use disorder medication source, prescribing entity in network (Q.A9a)"
AUDWBUSREL,"Alcohol use disorder medication source, referral relationship with prescribing
entity (Q.A9a)"
AUDWPERPROV,"Alcohol use disorder medication source, personal physician/health care
provider (Q.A9a)"
ONLYAUD,Serve only alcohol use disorder clients (Q.A9b)
SACOUNOPIOID,Frequently uses substance use counseling for opioid use (Q.A10)
SACOUNOTHSUB,Frequently uses substance use counseling for other substances (Q.A10)
_12STEPOPIOID,Frequently uses 12-step facilitation for opioid use (Q.A10)
_12STEPOTHSUB,Frequently uses 12-step facilitation for other substances (Q.A10)
BRIEFOPIOID,Frequently uses brief intervention for opioid use (Q.A10)
BRIEFOTHSUB,Frequently uses brief intervention for other substances (Q.A10)
COGBTOPIOID,Frequently uses cognitive behavior therapy for opioid use (Q.A10)
COGBTOTHSUB,Frequently uses cognitive behavior therapy for other substances (Q.A10)
CONMGMTOPIOID,"Frequently uses contingency management/motivational incentives for
opioid use (Q.A10)"
CONMGMTOTHSUB,"Frequently uses contingency management/motivational incentives for other
substances (Q.A10)"
MOTIVATEOPIOID,Frequently uses motivational interviewing for opioid use (Q.A10)
MOTIVATEOTHSUB,Frequently uses motivational interviewing for other substances (Q.A10)
TRAUMACOPIOID,Frequently uses trauma-related counseling for opioid use (Q.A10)
TRAUMACOTHSUB,Frequently uses trauma-related counseling for other substances (Q.A10)
ANGERMOPIOID,Frequently uses anger management for opioid use (Q.A10)
ANGERMOTHSUB,Frequently uses anger management for other substances (Q.A10)
MATRIXMOPIOID,Frequently uses matrix model for opioid use (Q.A10)
MATRIXMOTHSUB,Frequently uses matrix model for other substances (Q.A10)
CRVOUCHEROPIOID,Frequently uses community reinforcement plus vouchers for opioid use (Q.A10)
CRVOUCHEROTHSUB,"Frequently uses community reinforcement plus vouchers for other
substances (Q.A10)"
RELPREVOPIOID,Frequently uses relapse prevention for opioid use (Q.A10)
RELPREVOTHSUB,Frequently uses relapse prevention for other substances (Q.A10)
TELEMEDOPIOID,Frequently uses telemedicine/telehealth therapy for opioid use (Q.A10)
TELEMEDOTHSUB,Frequently uses telemedicine/telehealth therapy for other substances (Q.A10)
APPRCHOTHOPIOID,Frequently uses other treatment approach for opioid use (Q.A10)
APPRCHOTHOTHSUB,Frequently uses other treatment approach for other substances (Q.A10)
NOAPPRCHOPIOID,No clinical/therapeutic approaches for opioid use (Q.A10)
NOAPPRCHOTHSUB,No clinical/therapeutic approaches for other substances (Q.A10)
DUI_DWI,"Program for clients driving under the influence/driving while intoxicated (DUI/DWI)/other
offenders (Q.A11)"
ONLYDUI,"All substance use treatment for clients driving under the influence/driving while intoxicated
(DUI/DWI) (Q.A11a)"
MARIJUANA,All substance use treatment services for marijuana (Q.A12)
STIMULANTS,All substance use treatment services for stimulants (Q.A12)
OTHSUB,All substance use treatment services for other substances (Q.A12)
SIGNLANG_SU,Substance use treatment in sign language (Q.A13)
LANG_SU,Substance use treatment in language other than English (Q.A14)
LANGPROV_SU,"Substance use treatment language provided by staff counselor/interpreter/
both (Q.A14a)"
LANG16_SU,Staff counselors provide substance use treatment in Spanish (Q.A14a1)
LANG_B_SU,Staff counselors provide substance use treatment in any other language (Q.A14a2)
LANG1_SU,Substance use treatment in Hopi (Q.A14b)
LANG2_SU,Substance use treatment in Lakota (Q.A14b)
LANG3_SU,Substance use treatment in Navajo (Q.A14b)
LANG21_SU,Substance use treatment in Ojibwa (Q.A14b)
LANG4_SU,Substance use treatment in Yupik (Q.A14b)
LANG5_SU,Substance use treatment in other American Indian/Alaska Native (Q.A14b)
LANG6_SU,Substance use treatment in Arabic (Q.A14b)
LANG7_SU,Substance use treatment in Chinese (Q.A14b)
LANG8_SU,Substance use treatment in Creole (Q.A14b)
LANG24_SU,Substance use treatment in Farsi (Q.A14b)
LANG9_SU,Substance use treatment in French (Q.A14b)
LANG10_SU,Substance use treatment in German (Q.A14b)
LANG22_SU,Substance use treatment in Greek (Q.A14b)
LANG25_SU,Substance use treatment in Hebrew (Q.A14b)
LANG26_SU,Substance use treatment in Hindi (Q.A14b)
LANG11_SU,Substance use treatment in Hmong (Q.A14b)
LANG19_SU,Substance use treatment in Italian (Q.A14b)
LANG23_SU,Substance use treatment in Japanese (Q.A14b)
LANG12_SU,Substance use treatment in Korean (Q.A14b)
LANG13_SU,Substance use treatment in Polish (Q.A14b)
LANG14_SU,Substance use treatment in Portuguese (Q.A14b)
LANG15_SU,Substance use treatment in Russian (Q.A14b)
LANG20_SU,Substance use treatment in Tagalog (Q.A14b)
LANG17_SU,Substance use treatment in Vietnamese (Q.A14b)
LANG18_SU,Substance use treatment in other language (Q.A14b)
FEMALESRV,Females served by this facility (Q.A15)
MALESRV,Males served by this facility (Q.A15)
FEMALEMINYRS,Females lowest age served (Q.A15)
FEMALENOMIN,Females no minimum age served (Q.A15)
FEMALEMAXYRS,Females highest age served (Q.A15)
FEMALENOMAX,Females no maximum age served (Q.A15)
MALEMINYRS,Males lowest age served (Q.A15)
MALENOMIN,Males no minimum age served (Q.A15)
MALEMAXYRS,Males highest age served (Q.A15)
MALENOMAX,Males no maximum age served (Q.A15)
SRVC30,Specific program/group for adolescents (Q.A15a)
SRVC120,Specific program/group for young adults (Q.A15a)
SRVC34,Specific program/group for adult women (Q.A15a)
SRVC33,Specific program/group for pregnant/postpartum women (Q.A15a)
SRVC64,Specific program/group for adult men (Q.A15a)
SRVC63_SU,Specific program/group for seniors or older adults (Q.A15a)
SRVC62_SU,"Specific program/group for lesbian, gay, bisexual, transgender, queer/questioning
(LGBTQ) (Q.A15a)"
SRVC113_SU,Specific program/group for Veterans (Q.A15a)
SRVC114_SU,Specific program/group for active duty military (Q.A15a)
SRVC115_SU,Specific program/group for members of military families (Q.A15a)
SRVC61_SU,Specific program/group for criminal justice clients (Q.A15a)
SRVC31_SU,Specific program/group for clients with co-occurring disorders (Q.A15a)
SRVCPAINSA,Specific program/group for clients with co-occurring pain and substance use (Q.A15a)
SRVC32_SU,Specific program/group for clients with HIV or AIDS (Q.A15a)
SRVC121,Specific program/group for clients who have experienced sexual abuse (Q.A15a)
SRVC122_SU,Specific program/group for clients who have experienced domestic violence (Q.A15a)
SRVC116_SU,Specific program/group for clients who have experienced trauma (Q.A15a)
SRVC35_SU,Specific program/group for other groups (Q.A15a)
NOSPECGRP_SU,None of the above are offered specifically tailored programs (Q.A15a)
EARMARK,"Receive any federal, state, county, or local funds (Q.A16)"
REVCHK3,Free treatment to all clients (Q.A17)
REVCHK1_SU,Substance use-accepts cash or self-payment (Q.A17)
REVCHK8_SU,Accepts Medicare payments (Q.A17)
REVCHK5_SU,Accepts Medicaid payments (Q.A17)
REVCHK10_SU,Accepts state financed health insurance (Q.A17)
REVCHK15_SU,"Accepts federal military insurance such as uniformed services health care program
(TRICARE) (Q.A17)"
REVCHK2_SU,Accepts private health insurance (Q.A17)
REVCHK4_SU,Accepts SAMHSA funding/block grant (Q.A17)
REVCHK17_SU,Accepts Indian Health Service (IHS)/Tribal/Urban (ITU) funds (Q.A17)
REVCHK2A_SU,Accepts other payments (Q.A17)
HOSPITAL,Located in/operated by hospital (Q.A18)
LOCS,Hospital type (Q.A18a)
SNF,Provide skilled nursing facility (Q.A19)
LOC5,"Transitional, halfway or sober housing (Q.A20)"
LICENSED_SU,Licensed/certified by state substance use agency (Q.A21)
LICENMH_SU,Licensed/certified by mental health department (Q.A21)
LICENPH_SU,Licensed/certified by state health department (Q.A21)
LICENHOS_SU,Licensed/certified by hospital authority (Q.A21)
JCAHO_SU,Accredited by the Joint Commission (JC) (Q.A21)
CARF_SU,Accredited by Commission on Accreditation of Rehabilitation Facilities (CARF) (Q.A21)
NCQA,Accredited by National Committee for Quality Assurance (NCQA) (Q.A21)
COA_SU,Accredited by Council on Accreditation (COA) (Q.A21)
HFAP,Accredited by Healthcare Facilities Accreditation Program (HFAP) (Q.A21)
OTP,Accredited by SAMHSA certification for opioid treatment program (OTP) (Q.A21)
DEA,Accredited by Drug Enforcement Agency (DEA) (Q.A21)
OTHSTATE_SU,Accredited by other federal/state/local agency (Q.A21)
NOLICEN_SU,"Not licensed, certified or accredited for substance use services (Q.A21)"
MHINTAKE,Offered mental health intake (Q.B1)
MHDIAGEVAL,Offered mental health diagnostic evaluation (Q.B1)
MHREFERRAL,Offered mental health information and/or referral (Q.B1)
MENTALHTHSERV,Offered mental health treatment (Q.B1)
SMISEDSUD_MH,"Offered co-occurring serious mental illness (SMI)/serious emotional disturbance (SED)
and substance use disorder (SUD) (Q.B1)"
TREATMT_MH,Offered substance use treatment (Q.B1)
ADMINSERV,Offered administrative or operational services for mental health treatment facilities (Q.B1)
SETTINGIP,24-hour hospital inpatient (Q.B2)
SETTINGRC,24-hour residential (Q.B2)
SETTINGDTPH,Partial hospitalization/day treatment (Q.B2)
SETTINGOP,Outpatient (Q.B2)
FACILITYTYPE,Facility type (Q.B3)
LOC15_MH,Either a solo or small group practice (Q.B4)
LICCLINIC,Licensed or accredited facility (Q.B4a)
ASSTLIVNURSHC,Assisted living or nursing home care (Q.B5)
GRPHOME,Group homes (Q.B5)
CLBHOUSESERV,Clubhouse services (Q.B5)
SHELTER,Emergency shelter (Q.B5)
DEVDIS,Care for individuals with developmental disability (Q.B5)
NOSRVCS,None of these services (Q.B5)
TREATPSYCHOTHRPY,Facility provides individual psychotherapy (Q.B6)
TREATFAMTHRPY,Facility provides couples/family therapy (Q.B6)
TREATGRPTHRPY,Facility provides group therapy (Q.B6)
TREATCOGTHRPY,Facility provides cognitive behavioral therapy (Q.B6)
TREATDIALTHRPY,Facility provides dialectical behavior therapy (Q.B6)
TREATCOGREM,Facility provides cognitive remediation therapy (Q.B6)
TREATDUALMHSA,Facility provides integrated mental health and substance use treatment (Q.B6)
TREATACTVTYTHRPY,Facility provides activity therapy (Q.B6)
TREATELECTRO,Facility provides electroconvulsive therapy (Q.B6)
TREATTMS,Facility provides Transcranial Magnetic Stimulation (TMS) (Q.B6)
TREATKIT,Facility provides Ketamine Infusion Therapy (KIT) (Q.B6)
TREATEMDR,Facility provides Eye Movement Desensitization and Reprocessing (EDMR) therapy (Q.B6)
TREATTELEMEDINCE,Facility provides telemedicine/telehealth therapy (Q.B6)
TREATAIMS,Facility provides Abnormal Involuntary Movement Scale (AIMS) Test (Q.B6)
TREATOTH,Facility provides other mental health treatment approach (Q.B6)
NOTREAT,None of these mental health treatment modalities are offered (Q.B6)
ANTIPSYCH,Antipsychotics for the treatment of serious mental illness (SMI) (Q.B7)
CHLOR_NO,"Chlorpromazine, not used at this facility (Q.B7a)"
CHLOR_ORAL,"Chlorpromazine, oral (Q.B7a)"
CHLOR_INJ,"Chlorpromazine, injectable (Q.B7a)"
CHLOR_REC,"Chlorpromazine, rectal (Q.B7a)"
CHLOR_DK,"Chlorpromazine, do not know the mode of administration (Q.B7a)"
DROPE_NO,"Droperidol, not used at this facility (Q.B7a)"
DROPE_INJ,"Droperidol, injectable (Q.B7a)"
DROPE_DK,"Droperidol, do not know the mode of administration (Q.B7a)"
FLUPH_NO,"Fluphenazine, not used at this facility (Q.B7a)"
FLUPH_ORAL,"Fluphenazine, oral (Q.B7a)"
FLUPH_INJ,"Fluphenazine, injectable (Q.B7a)"
FLUPH_DK,"Fluphenazine, do not know the mode of administration (Q.B7a)"
HALOP_NO,"Haloperidol, not used at this facility (Q.B7a)"
HALOP_ORAL,"Haloperidol, oral (Q.B7a)"
HALOP_INJ,"Haloperidol, injectable (Q.B7a)"
HALOP_DK,"Haloperidol, do not know the mode of administration (Q.B7a)"
LOXAP_NO,"Loxapine, not used at this facility (Q.B7a)"
LOXAP_ORAL,"Loxapine, oral (Q.B7a)"
LOXAP_INJ,"Loxapine, injectable (Q.B7a)"
LOXAP_INH,"Loxapine, inhalation (Q.B7a)"
LOXAP_DK,"Loxapine, do not know the mode of administration (Q.B7a)"
PERPH_NO,"Perphenazine, not used at this facility (Q.B7a)"
PERPH_ORAL,"Perphenazine, oral (Q.B7a)"
PERPH_INJ,"Perphenazine, injectable (Q.B7a)"
PERPH_DK,"Perphenazine, do not know the mode of administration (Q.B7a)"
PIMOZ_NO,"Pimozide, not used at this facility (Q.B7a)"
PIMOZ_ORAL,"Pimozide, oral (Q.B7a)"
PIMOZ_TOP,"Pimozide, topical (Q.B7a)"
PIMOZ_DK,"Pimozide, do not know the mode of administration (Q.B7a)"
PROCH_NO,"Prochlorperazine, not used at this facility (Q.B7a)"
PROCH_ORAL,"Prochlorperazine, oral (Q.B7a)"
PROCH_INJ,"Prochlorperazine, injectable (Q.B7a)"
PROCH_REC,"Prochlorperazine, rectal (Q.B7a)"
PROCH_DK,"Prochlorperazine, do not know the mode of administration (Q.B7a)"
THIOT_NO,"Thiothixene, not used at this facility (Q.B7a)"
THIOT_ORAL,"Thiothixene, oral (Q.B7a)"
THIOT_INJ,"Thiothixene, injectable (Q.B7a)"
THIOT_DK,"Thiothixene, do not know the mode of administration (Q.B7a)"
THIOR_NO,"Thioridazine, not used at this facility (Q.B7a)"
THIOR_ORAL,"Thioridazine, oral (Q.B7a)"
THIOR_DK,"Thioridazine, do not know the mode of administration (Q.B7a)"
TRIFL_NO,"Trifluoperazine, not used at this facility (Q.B7a)"
TRIFL_ORAL,"Trifluoperazine, oral (Q.B7a)"
TRIFL_INJ,"Trifluoperazine, injectable (Q.B7a)"
TRIFL_DK,"Trifluoperazine, do not know the mode of administration (Q.B7a)"
FSTGENOTH_NO,"Other first-generation antipsychotics, not used at this facility (Q.B7a)"
FSTGENOTH_ORAL,"Other first-generation antipsychotics, oral (Q.B7a)"
FSTGENOTH_INJ,"Other first-generation antipsychotics, injectable (Q.B7a)"
FSTGENOTH_LAI,"Other first-generation antipsychotics, long-acting injectable (Q.B7a)"
FSTGENOTH_REC,"Other first-generation antipsychotics, rectal (Q.B7a)"
FSTGENOTH_TOP,"Other first-generation antipsychotics, topical (Q.B7a)"
FSTGENOTH_INH,"Other first-generation antipsychotics, inhalation (Q.B7a)"
FSTGENOTH_DK,"Other first-generation antipsychotics, do not know the mode of administration (Q.B7a)"
ARIPI_NO,"Aripiprazole, not used at this facility (Q.B7a)"
ARIPI_ORAL,"Aripiprazole, oral (Q.B7a)"
ARIPI_INJ,"Aripiprazole, injectable (Q.B7a)"
ARIPI_LAI,"Aripiprazole, long-acting injectable (Q.B7a)"
ARIPI_DK,"Aripiprazole, do not know the mode of administration (Q.B7a)"
ASENA_NO,"Asenapine, not used at this facility (Q.B7a)"
ASENA_ORAL,"Asenapine, oral (Q.B7a)"
ASENA_TOP,"Asenapine, topical (Q.B7a)"
ASENA_DK,"Asenapine, do not know the mode of administration (Q.B7a)"
BREXP_NO,"Brexpiprazole, not used at this facility (Q.B7a)"
BREXP_ORAL,"Brexpiprazole, oral (Q.B7a)"
BREXP_DK,"Brexpiprazole, do not know the mode of administration (Q.B7a)"
CARIP_NO,"Cariprazine, not used at this facility (Q.B7a)"
CARIP_ORAL,"Cariprazine, oral (Q.B7a)"
CARIP_DK,"Cariprazine, do not know the mode of administration (Q.B7a)"
CLOZA_NO,"Clozapine, not used at this facility (Q.B7a)"
CLOZA_ORAL,"Clozapine, oral (Q.B7a)"
CLOZA_DK,"Clozapine, do not know the mode of administration (Q.B7a)"
ILOPE_NO,"IIoperidone, not used at this facility (Q.B7a)"
ILOPE_ORAL,"IIoperidone, oral (Q.B7a)"
ILOPE_DK,"IIoperidone, do not know the mode of administration (Q.B7a)"
LURAS_NO,"Lurasidone, not used at this facility (Q.B7a)"
LURAS_ORAL,"Lurasidone, oral (Q.B7a)"
LURAS_DK,"Lurasidone, do not know the mode of administration (Q.B7a)"
OLANZ_NO,"Olanzapine, not used at this facility (Q.B7a)"
OLANZ_ORAL,"Olanzapine, oral (Q.B7a)"
OLANZ_INJ,"Olanzapine, injectable (Q.B7a)"
OLANZ_LAI,"Olanzapine, long-acting injectable (Q.B7a)"
OLANZ_DK,"Olanzapine, do not know the mode of administration (Q.B7a)"
OLANZFLU_NO,"Olanzapine/Fluoxetine combination, not used at this facility (Q.B7a)"
OLANZFLU_ORAL,"Olanzapine/Fluoxetine combination, oral (Q.B7a)"
OLANZFLU_DK,"Olanzapine/Fluoxetine combination, do not know the mode of administration (Q.B7a)"
PALIP_NO,"Paliperidone, not used at this facility (Q.B7a)"
PALIP_ORAL,"Paliperidone, oral (Q.B7a)"
PALIP_INJ,"Paliperidone, injectable (Q.B7a)"
PALIP_LAI,"Paliperidone, long-acting injectable (Q.B7a)"
PALIP_DK,"Paliperidone, do not know the mode of administration (Q.B7a)"
QUETI_NO,"Quetiapine, not used at this facility (Q.B7a)"
QUETI_ORAL,"Quetiapine, oral (Q.B7a)"
QUETI_DK,"Quetiapine, do not know the mode of administration (Q.B7a)"
RISPE_NO,"Risperidone, not used at this facility (Q.B7a)"
RISPE_ORAL,"Risperidone, oral (Q.B7a)"
RISPE_INJ,"Risperidone, injectable (Q.B7a)"
RISPE_LAI,"Risperidone, long-acting injectable (Q.B7a)"
RISPE_DK,"Risperidone, do not know the mode of administration (Q.B7a)"
ZIPRA_NO,"Ziprasidone, not used at this facility (Q.B7a)"
ZIPRA_ORAL,"Ziprasidone, oral (Q.B7a)"
ZIPRA_INJ,"Ziprasidone, injectable (Q.B7a)"
ZIPRA_DK,"Ziprasidone, do not know the mode of administration (Q.B7a)"
SECGEN1OTH_NO,"Other second-generation antipsychotics (A), not used at this facility (Q.B7a)"
SECGEN1OTH_ORAL,"Other second-generation antipsychotics (A), oral (Q.B7a)"
SECGEN1OTH_INJ,"Other second-generation antipsychotics (A), injectable (Q.B7a)"
SECGEN1OTH_LAI,"Other second-generation antipsychotics (A), long-acting injectable (Q.B7a)"
SECGEN1OTH_REC,"Other second-generation antipsychotics (A), rectal (Q.B7a)"
SECGEN1OTH_TOP,"Other second-generation antipsychotics (A), topical (Q.B7a)"
SECGEN1OTH_DK,"Other second-generation antipsychotics (A), do not know the mode of
administration (Q.B7a)"
SECGEN2OTH_NO,"Other second-generation antipsychotics (B), not used at this facility (Q.B7a)"
SECGEN2OTH_ORAL,"Other second-generation antipsychotics (B), oral (Q.B7a)"
SECGEN2OTH_INJ,"Other second-generation antipsychotics (B), injectable (Q.B7a)"
SECGEN2OTH_LAI,"Other second-generation antipsychotics (B), long-acting injectable (Q.B7a)"
SECGEN2OTH_REC,"Other second-generation antipsychotics (B), rectal (Q.B7a)"
SECGEN2OTH_TOP,"Other second-generation antipsychotics (B), topical (Q.B7a)"
SECGEN2OTH_DK,"Other second-generation antipsychotics (B), do not know the mode of
administration (Q.B7a)"
SECGEN3OTH_NO,"Other second-generation antipsychotics (C), not used at this facility (Q.B7a)"
SECGEN3OTH_ORAL,"Other second-generation antipsychotics (C), oral (Q.B7a)"
SECGEN3OTH_INJ,"Other second-generation antipsychotics (C), injectable (Q.B7a)"
SECGEN3OTH_LAI,"Other second-generation antipsychotics (C), long-acting injectable (Q.B7a)"
SECGEN3OTH_REC,"Other second-generation antipsychotics (C), rectal (Q.B7a)"
SECGEN3OTH_TOP,"Other second-generation antipsychotics (C), topical (Q.B7a)"
SECGEN3OTH_DK,"Other second-generation antipsychotics (C), do not know the mode of
administration (Q.B7a)"
ASSERTCOMM,Facility provides Assertive Community Treatment (ACT) (Q.B8)
MHINTCASEMGMT,Facility provides Intensive Case Management (ICM) (Q.B8)
MHCASEMGMT,Facility provides Case Management (CM) (Q.B8)
MHCOURTORDERED,Facility provides court-ordered treatment (Q.B8)
MHAOT,Facility provides Assisted Outpatient Treatment (AOT) (Q.B8)
