type,object id,property id,condition,function,replace,default,min,max,remappable,iterable
group id,obj_id.trigger.random,prop_id.trigger.random.false_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.end_wall,prop_id.trigger.end_wall.group_id,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.camera_edge,prop_id.trigger.camera_edge.target_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.checkpoint,prop_id.trigger.checkpoint.spawn_id,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.checkpoint,prop_id.trigger.checkpoint.target_pos,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.checkpoint,prop_id.trigger.checkpoint.respawn_id,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.scale,prop_id.trigger.scale.target_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.scale,prop_id.trigger.scale.center_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.adv_follow,prop_id.trigger.adv_follow.target_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.adv_follow,prop_id.trigger.adv_follow.follow_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.adv_follow,prop_id.trigger.adv_follow.max_range_ref,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.adv_follow,prop_id.trigger.adv_follow.start_speed_ref,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.adv_follow,prop_id.trigger.adv_follow.start_dir_ref,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.keyframe,prop_id.trigger.keyframe.group_id,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.keyframe,prop_id.trigger.keyframe.spawn_id,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.animate_keyframe,prop_id.trigger.animate_keyframe.target_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.animate_keyframe,prop_id.trigger.animate_keyframe.parent_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.animate_keyframe,prop_id.trigger.animate_keyframe.animation_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.end,prop_id.trigger.end.spawn_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.end,prop_id.trigger.end.target_pos,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.event,prop_id.trigger.event.spawn_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.spawn_particle,prop_id.trigger.spawn_particle.particle_group,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.spawn_particle,prop_id.trigger.spawn_particle.position_group,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.instant_collision,prop_id.trigger.instant_collision.true_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.instant_collision,prop_id.trigger.instant_collision.false_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ui,prop_id.trigger.ui.group_id,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.ui,prop_id.trigger.ui.ui_target,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.time,prop_id.trigger.time.target_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.time_event,prop_id.trigger.time_event.target_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.reset,prop_id.trigger.reset.group_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.object_control,prop_id.trigger.object_control.target_id,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.link_visible,prop_id.trigger.link_visible.group_id,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.item_compare,prop_id.trigger.item_compare.true_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.item_compare,prop_id.trigger.item_compare.false_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.state_block,prop_id.trigger.state_block.state_on,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.state_block,prop_id.trigger.state_block.state_off,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.static_camera,prop_id.trigger.static_camera.target_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.gradient,prop_id.trigger.gradient.u,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.gradient,prop_id.trigger.gradient.d,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.gradient,prop_id.trigger.gradient.l,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.gradient,prop_id.trigger.gradient.r,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.shader.shockwave,prop_id.trigger.shader.shockwave_center_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.shader.shockline,prop_id.trigger.shader.shockline_center_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.shader.lens_circle,prop_id.trigger.shader.lens_circle_center_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.shader.radial_blur,prop_id.trigger.shader.radial_blur_center_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.shader.motion_blur,prop_id.trigger.shader.motion_blur_center_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.shader.bulge,prop_id.trigger.shader.bulge_center_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.shader.pinch,prop_id.trigger.shader.pinch_center_id,,,,,1,9999,TRUE,FALSE
group id,,prop_id.groups,,,"lambda x, kvm: x.remap(kvm)",,1,9999,FALSE,TRUE
group id,,prop_id.parent_groups,,,"lambda x, kvm: x.remap(kvm)",,1,9999,FALSE,TRUE
group id,obj_id.trigger.pulse,prop_id.trigger.pulse.target_id,"lambda x: x.get(prop_id.trigger.pulse.target_type,0) == 1",,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.stop,prop_id.trigger.stop.target_id,"lambda x: x.get(prop_id.trigger.stop.use_control_id,0)== 0",,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.sequence,prop_id.trigger.sequence.sequence,,lambda x: x.keys(),"lambda x, kvm: x.apply(lambda i: i.remap(key_map=kvm))",,1,9999,FALSE,TRUE
group id,obj_id.trigger.adv_random,prop_id.trigger.adv_random.targets,,lambda x: x.keys(),"lambda x, kvm: x.apply(lambda i: i.remap(key_map=kvm))",,1,9999,FALSE,TRUE
group id,obj_id.trigger.edit_adv_follow,prop_id.trigger.edit_adv_follow.target_id,"lambda x: x.get(prop_id.trigger.edit_adv_follow.use_control_id,0) == 0",,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.edit_adv_follow,prop_id.trigger.edit_adv_follow.speed_ref,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.edit_adv_follow,prop_id.trigger.edit_adv_follow.dir_ref,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.retarget_adv_follow,prop_id.trigger.edit_adv_follow.target_id,"lambda x: x.get(prop_id.trigger.edit_adv_follow.use_control_id,0) == 0",,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.retarget_adv_follow,prop_id.trigger.edit_adv_follow.follow_id,,,,,1,9999,TRUE,FALSE
group id,obj_id.collectible.user_coin,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,obj_id.collectible.user_coin,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,obj_id.collectible.key,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,obj_id.collectible.key,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,1587,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,1587,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,1589,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,1589,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,1598,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,1598,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,obj_id.collectible.small_coin,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,obj_id.collectible.small_coin,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,3601,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,3601,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4401,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4401,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4402,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4402,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4403,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4403,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4404,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4404,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4405,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4405,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4406,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4406,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4407,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4407,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4408,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4408,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4409,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4409,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4410,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4410,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4411,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4411,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4412,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4412,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4413,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4413,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4414,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4414,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4415,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4415,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4416,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4416,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4417,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4417,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4418,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4418,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4419,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4419,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4420,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4420,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4421,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4421,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4422,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4422,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4423,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4423,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4424,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4424,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4425,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4425,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4426,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4426,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4427,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4427,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4428,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4428,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4429,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4429,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4430,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4430,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4431,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4431,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4432,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4432,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4433,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4433,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4434,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4434,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4435,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4435,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4436,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4436,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4437,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4437,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4438,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4438,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4439,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4439,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4440,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4440,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4441,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4441,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4442,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4442,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4443,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4443,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4444,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4444,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4445,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4445,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4446,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4446,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4447,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4447,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4448,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4448,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4449,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4449,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4450,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4450,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4451,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4451,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4452,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4452,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4453,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4453,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4454,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4454,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4455,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4455,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4456,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4456,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4457,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4457,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4458,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4458,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4459,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4459,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4460,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4460,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4461,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4461,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4462,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4462,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4463,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4463,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4464,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4464,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4465,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4465,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4466,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4466,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4467,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4467,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4468,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4468,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4469,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4469,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4470,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4470,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4471,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4471,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4472,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4472,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4473,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4473,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4474,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4474,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4475,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4475,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4476,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4476,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4477,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4477,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4478,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4478,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4479,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4479,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4480,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4480,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4481,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4481,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4482,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4482,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4483,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
group id,4483,prop_id.trigger.collectible.particle   ,,,,,1,9999,FALSE,FALSE
group id,4484,prop_id.trigger.collectible.group_id,,,,,1,9999,FALSE,FALSE
