source,target,distance,weight
119,1115,0.04250123565857848,84
1219,1961,0.027900929139258717,93
49,1931,0.053804626333044246,76
1655,1913,0.020108441989123413,96
1652,1846,0.04538893398411452,82
152,1911,0.0647021012435996,67
1196,1273,0.061568459181490405,70
714,1417,0.00924360135226471,99
581,1681,0.07300970570451344,60
58,228,0.07511849200616315,59
299,1430,0.05048572310400012,79
1069,1680,0.059429286094556444,72
982,1778,0.036880012271434816,88
1697,1756,0.04302624155607876,84
566,628,0.024171479684157313,95
154,653,0.09032895455887158,46
658,1591,0.020164782578956424,96
266,1779,0.04435925787012347,83
412,1354,0.05421517934144852,76
24,1554,0.05309970800662544,77
1467,1850,0.05688498076489322,74
248,1345,0.04124036930650407,85
217,832,0.09756958505026764,41
56,423,0.020349913507126085,96
88,482,0.04237033609251623,84
589,1891,0.037200531607425515,88
128,382,0.05070948685946972,78
82,951,0.10367122549434879,36
437,685,0.04852065381617288,80
219,263,0.04430814894320577,83
968,1315,0.067453050098912,65
781,1781,0.03698225222796786,88
178,987,0.02255786083866349,95
692,1249,0.02856294925941172,93
221,1997,0.01958447634924071,96
1230,1981,0.0337184754289136,90
147,1336,0.05972378904700663,71
542,649,0.04777520975699978,81
283,908,0.03766903506375474,87
130,491,0.019022287340233843,97
733,1999,0.015848788743472144,98
614,1659,0.044357113251933804,83
69,340,0.058775630749322134,72
46,68,0.04663061556845244,81
1274,1765,0.058562599138008785,72
529,852,0.0774261179036135,57
622,1301,0.015858190942708864,98
360,624,0.0700057850850212,63
1105,1553,0.023251579095812963,95
21,1978,0.00991129898359958,99
1686,1990,0.05984060803720763,71
447,656,0.03458182193188293,89
151,1344,0.00487350984088063,100
1299,1427,0.0123031400014993,99
253,1173,0.07662523378628387,57
148,916,0.03359733616255418,90
1529,1709,0.07318550249967966,60
683,1118,0.03620666048267892,88
189,1596,0.024094740343016268,95
1287,1796,0.03243100804963242,91
836,898,0.05652922164884585,74
651,999,0.011227142685203943,99
1302,1929,0.03712546584414261,88
1702,1759,0.06787317527703354,65
261,1430,0.05799408221822129,73
1249,1625,0.07680717603675086,57
1264,1656,0.015184083544527027,98
781,856,0.06766414567318377,65
255,1191,0.04343062679568022,84
618,1527,0.088790787115418,47
4,1818,0.06508313508441493,67
367,1590,0.04466457880757354,83
775,1749,0.03152051601681584,91
530,1473,0.026747704041595897,93
221,284,0.08113257630842123,54
201,1517,0.05273295315769789,77
472,962,0.05449304375185349,75
1527,1951,0.022967490292369774,95
992,1590,0.011112450137451487,99
317,1577,0.007415538777563208,99
1045,1342,0.01272226188389536,98
595,1792,0.02387806449347714,95
246,681,0.05053126707324446,78
136,974,0.04190643421522116,85
1116,1996,0.025988480078567494,94
332,921,0.050414310142819246,79
223,1650,0.02034091889241611,96
1187,1559,0.06277761966303436,69
674,1804,0.08380943147278097,51
1229,1973,0.07493496362607308,59
74,858,0.05036444944260163,79
279,1993,0.06918373635236326,64
774,1132,0.03976347129599818,86
1748,1959,0.048958139418498504,80
174,1302,0.030498650531257294,92
204,481,0.06963306680169808,63
309,1627,0.05790830895190696,73
280,1747,0.05373832311497161,76
1067,1090,0.08980820270992679,47
347,1256,0.045570209869383295,82
1101,1722,0.06615714091447146,66
911,1915,0.04575843011752036,82
215,644,0.021639796858900835,96
1209,1420,0.0885251758783402,48
868,1137,0.016080055776525225,98
423,645,0.015486812341628329,98
485,1720,0.045720029127374585,82
1917,1919,0.06158960172035272,70
494,572,0.03136307875267399,91
537,1470,0.01710059329987845,97
1378,1660,0.05964969139970406,71
403,1014,0.029238114154871857,92
72,715,0.03707252345397176,88
1433,1851,0.0508081860085927,78
1297,1759,0.05456350000829567,75
548,1903,0.014046250579988536,98
493,1034,0.029245125529626444,92
1545,1712,0.06329916732067693,68
454,706,0.027694516639804746,93
420,1218,0.09000656598680423,46
920,1903,0.046214342478869665,82
61,462,0.04937013448821054,79
275,826,0.03220563476552007,91
229,1762,0.018100295121900697,97
8,13,0.06265577250290179,69
952,1549,0.035883346489600704,89
201,1076,0.024337096047897924,95
663,1519,0.048643518868165946,80
345,607,0.05524482596931175,75
477,1543,0.04572652497359646,82
1809,1846,0.06458626604778364,67
863,1028,0.06900112643977974,64
962,1706,0.03642080123479786,88
352,1095,0.04487310315713999,83
780,1226,0.0575423491014374,73
807,1017,0.052545968802106026,77
900,1320,0.04837551403170493,80
336,1248,0.04376519311150967,83
791,918,0.05868167890043001,72
523,1149,0.029461399898266648,92
1085,1959,0.018675450507169886,97
648,1143,0.0516956429892279,78
1475,1809,0.04792188931478529,80
1088,1484,0.09217405024993636,45
320,1354,0.04327769811484689,84
749,992,0.04696591707413952,81
695,1689,0.025726143445471993,94
767,1183,0.053287408516326386,76
997,1350,0.0212172563730825,96
371,1514,0.03820065958177208,87
36,1068,0.048525177007412865,80
388,1468,0.04902744172961525,80
940,1205,0.0596212064673014,71
136,209,0.03512769786311498,89
10,779,0.021140838874558275,96
204,1186,0.07366691728030568,60
490,502,0.0355448670433253,89
1924,1974,0.08929043747824066,47
280,798,0.053012187679855265,77
765,1624,0.043174956076656515,84
143,738,0.04922203104164899,79
741,1406,0.020500050172444658,96
372,695,0.03225105712027087,91
267,371,0.02901807114721175,92
42,1020,0.055870341743054414,74
242,901,0.03628396973623494,88
1036,1827,0.04161960157336448,85
415,1330,0.06988232228844596,63
1803,1937,0.05245217648701981,77
636,1591,0.009081255259151952,99
398,420,0.013657185084849354,98
1677,1707,0.016187603194305237,98
629,1710,0.05102149184602012,78
181,1911,0.04048435548730933,86
1640,1821,0.0741388253541108,59
825,1170,0.05526446393333038,75
30,1468,0.03571617751473337,89
1333,1771,0.06633293850443571,66
857,1710,0.04201562756149326,85
1314,1724,0.02474063935384553,94
703,1535,0.04377445362202734,83
1016,1334,0.05404513772830419,76
1169,1663,0.02418547057576408,95
1043,1677,0.025151711966206913,94
492,1736,0.0549959943469435,75
162,1083,0.07436234152905982,59
315,1642,0.0377961998263713,87
858,1817,0.04790848775745157,80
1263,1825,0.03273416042684317,90
522,878,0.04630356984843358,82
1450,1571,0.0687210884015618,64
1536,1933,0.03762826590539196,87
94,901,0.04375447887661168,83
101,1652,0.008104477342118678,99
29,368,0.056085162248901164,74
417,821,0.04580083681540734,82
132,326,0.06234957048996769,69
1020,1705,0.008540873863113514,99
53,1654,0.06621527740694488,66
555,1657,0.05273606578011656,77
691,1109,0.0636720673044431,68
794,1906,0.013421114008427402,98
62,1829,0.05599934402167317,74
1889,1998,0.038410387035051605,87
751,1821,0.06832624490411804,64
106,503,0.026990729161646163,93
758,1495,0.00931088008768765,99
228,909,0.08366557545771809,51
851,1626,0.023952748551904338,95
35,1770,0.0392057979363867,86
1766,1779,0.025903496328959417,94
685,1155,0.05421985000189764,76
839,1470,0.02263313079996129,95
22,1525,0.04418296799917274,83
217,406,0.05292746046920252,77
509,1509,0.061882346161105696,70
316,1039,0.05141679176313698,78
502,825,0.04372691437249185,83
638,1272,0.03185521887882248,91
588,1939,0.07271966504369749,61
8,961,0.06277340093030127,69
689,925,0.017646927783258465,97
240,909,0.06331310863726645,68
196,1486,0.04664027850170787,81
547,806,0.054607975252940935,75
790,871,0.08020035884181208,54
320,517,0.054453630086867606,75
341,1862,0.04540159712404229,82
1739,1797,0.07595290955926118,58
656,1103,0.0834564883631645,52
1475,1948,0.07972808606205296,55
666,1125,0.03308010538697736,90
389,1562,0.07102116375881597,62
25,279,0.05284079721730107,77
763,1375,0.024805031931710547,94
1768,1815,0.08537447406763417,50
322,817,0.0512581897362136,78
52,1806,0.043021663400102085,84
986,1446,0.039003543798080735,87
512,880,0.07986563994508283,55
515,1183,0.08196622361335909,53
750,1057,0.021332237640209015,96
890,1668,0.03402867704144656,90
32,480,0.06680149437665621,65
646,1162,0.055415315133819344,75
991,1327,0.021316543356380675,96
1227,1965,0.01591370633900915,98
1195,1941,0.009026750249540215,99
1568,1956,0.08514063677263532,50
361,1239,0.020076537263200845,96
1582,1946,0.06345459600936856,68
232,1090,0.030632616478879632,91
188,543,0.06580634369955825,66
392,1626,0.04540797855359388,82
403,1032,0.03086154025026312,91
35,1309,0.04631304412319841,82
739,1020,0.09047559861272907,46
978,1858,0.032940790004228136,90
1584,1726,0.034992359485396876,89
167,1085,0.05712383874603185,73
1099,1441,0.015773958701114678,98
474,1911,0.055701310203888875,75
1268,1835,0.03342858090361127,90
414,1387,0.0625242881672317,69
1767,1790,0.03556505886274318,89
857,1000,0.0570523204189817,73
1527,1648,0.021962632948277157,96
1674,1867,0.053861956282244994,76
938,1468,0.014510240089761645,98
270,1771,0.029896271850818543,92
1050,1516,0.050151483037457395,79
91,1913,0.046438467988084424,82
428,943,0.030857119316037032,91
770,1412,0.028488388724072774,93
632,1420,0.06687931788223986,65
1623,1826,0.04926731999384534,79
148,915,0.07304458271190621,60
731,1259,0.0187926981215728,97
1686,1765,0.020214593771723074,96
180,1698,0.019308152057414252,97
1082,1951,0.02743133396795196,93
173,1900,0.04569731990801025,82
1398,1598,0.05575464123782144,74
464,1122,0.0607413511093372,70
1255,1370,0.033159415141094384,90
384,689,0.005577326596976872,100
723,1142,0.06382650846156779,68
860,1569,0.043459247984299794,84
919,1584,0.07575958242877527,58
426,1454,0.09464156058667895,43
791,1640,0.06205060227798973,69
1314,1560,0.07887831938049736,55
1163,1840,0.011963747081751555,99
490,1170,0.04721348761771465,81
1357,1409,0.05975592413441051,71
291,1274,0.04743848049843842,81
219,1484,0.0985834428638903,40
426,1507,0.06824651561123382,64
1331,1842,0.05160231529404295,78
1671,1883,0.029705507905940925,92
158,950,0.018728540129580664,97
1190,1433,0.062135299436499834,69
237,1654,0.08239332610129231,53
541,1682,0.06571213441432858,66
381,558,0.04203989308514106,85
652,1975,0.028297688996050372,93
464,687,0.065294949907749,67
793,826,0.052826031351938155,77
354,1448,0.004471333871069287,100
1170,1208,0.054449673243869304,75
9,375,0.022464747883511608,95
1547,1613,0.014635615204426905,98
1307,1807,0.04729668081247179,81
1477,1761,0.038642861848539885,87
206,236,0.02150333220740908,96
252,1392,0.0675898721434794,65
928,1844,0.06721496515683324,65
933,1194,0.07222289727320966,61
132,730,0.06131935482343281,70
274,722,0.017789460779417895,97
387,1149,0.02643587685796476,94
268,1282,0.016897567050704637,97
839,1728,0.06099216285351086,70
335,932,0.10183061519108458,37
1173,1930,0.031093540470779727,91
144,1032,0.013062619301295963,98
179,1893,0.03028604692570399,92
645,1235,0.05563492300657899,75
86,1546,0.015098315861243314,98
1815,1954,0.07228659248720476,61
126,1717,0.02961599625128973,92
18,495,0.029874528610027987,92
385,690,0.04657339661537908,81
1415,1941,0.04386424482762422,83
1048,1722,0.03157185876539981,91
228,854,0.03354876763955087,90
460,1479,0.04288363129579442,84
153,735,0.03639345716946859,88
449,1755,0.025343600190613078,94
258,1989,0.04245248367885752,84
319,698,0.10177664196113057,37
1680,1946,0.0708303001440693,62
491,1821,0.013969398847856114,98
1228,1521,0.023829751713566407,95
453,1586,0.019381970706186077,97
824,1400,0.06059161226867404,71
957,1500,0.09222822260999547,45
261,1862,0.03564297088257077,89
187,506,0.032346178778263956,91
611,1139,0.03044812286550087,92
785,1101,0.03276029654961062,90
872,1281,0.014071870268559742,98
1408,1973,0.029314974545076408,92
37,1129,0.04811197044936038,80
90,1331,0.05628824925362148,74
680,1162,0.03010240917843476,92
778,1956,0.04538166383266134,82
1648,1951,0.002996392460730037,100
495,1828,0.03578246465456177,89
1033,1372,0.03039850901504488,92
18,1409,0.03616934618701981,88
919,1377,0.04015867853397389,86
525,1982,0.024880433143201146,94
404,1131,0.06416494923398251,68
1682,1980,0.01963952736627486,96
208,1103,0.08956590069143877,47
897,1097,0.029943809630600986,92
500,539,0.03857523885137615,87
992,1589,0.010094193324638037,99
222,1928,0.04719454816563502,81
1674,1716,0.04658088295280918,81
530,985,0.010641434689960627,99
644,1864,0.04901784802312659,80
146,863,0.02985981850859381,92
703,1642,0.03759256775993331,87
505,1772,0.057801763625691026,73
418,574,0.039527143300044434,86
971,1135,0.0576505990056607,73
970,971,0.01381349578549029,98
41,427,0.028787980180276375,92
550,795,0.06220846301963096,69
431,1730,0.047401402595058754,81
1352,1691,0.024903617488475676,94
1255,1334,0.035346899437428865,89
253,621,0.07728325770918246,57
153,699,0.04476822054872583,83
1309,1988,0.01817359000687831,97
1313,1611,0.01369173044598737,98
1165,1908,0.07338777832674984,60
334,875,0.024902784924247513,94
188,1708,0.03039586004152597,92
475,1898,0.06259514517348325,69
559,1731,0.03133927466295419,91
1006,1198,0.07344321615127539,60
460,552,0.015584573434790106,98
759,1477,0.046487337626710715,81
273,653,0.09232829668627064,45
1178,1683,0.05503826138308442,75
527,801,0.0604752187112955,71
1490,1601,0.021327667511468643,96
7,1995,0.03116662391782193,91
587,1001,0.019957572012153882,96
108,388,0.029609719196873815,92
1003,1118,0.05101103823304731,78
536,1792,0.005355104327379377,100
410,1443,0.009302961421863801,99
448,1449,0.06900565492340019,64
283,902,0.07643927514380544,57
1373,1498,0.03878864433194627,87
873,1262,0.023173020130020882,95
248,755,0.04325864163078903,84
848,1322,0.06017334140144907,71
1226,1397,0.06522873068672352,67
22,436,0.039501424187912366,86
26,1335,0.03166465231349035,91
890,1126,0.03543276128576363,89
1017,1253,0.08105709525974185,54
4,1599,0.04222024513766109,84
1341,1806,0.10266795325573376,37
1286,1741,0.014034934624159574,98
1130,1949,0.02175460643417686,96
1196,1814,0.018259937065249053,97
100,968,0.07419245274182946,59
940,1467,0.06735737637616836,65
374,1752,0.04599511438270547,82
193,302,0.015707710856423467,98
802,1173,0.04347515978210445,84
1156,1513,0.033334572810958855,90
42,63,0.08006807766231895,54
568,1348,0.03892603306749689,87
1128,1465,0.03126147599657732,91
279,467,0.039551188999829845,86
293,1930,0.02893269485633643,92
487,1008,0.04792136899321123,80
680,1040,0.02570140397430469,94
582,955,0.055347089692075115,75
807,1152,0.05441004068928504,76
29,1279,0.0220051133617794,96
635,996,0.06003590592813807,71
899,1782,0.052712101876911305,77
237,1416,0.03448448245796932,89
889,1581,0.025278928459510498,94
1364,1705,0.049102342341424916,80
152,474,0.014613784046416072,98
235,1258,0.05303555696024965,77
1016,1572,0.01994606130597736,96
63,1438,0.0721541413960125,61
363,598,0.09460128168991025,43
989,1758,0.011146238310399575,99
669,1086,0.0311205213193604,91
842,1184,0.023657446642992956,95
85,776,0.009200402246303209,99
4,429,0.04110091860793463,85
684,1173,0.03309674230797268,90
1137,1391,0.04504298040730296,82
517,1354,0.04376841186847854,83
1019,1244,0.060450567867864166,71
1447,1858,0.015594307951565486,98
496,911,0.01746513986518783,97
741,1320,0.051877479813870295,77
644,1597,0.04860529080462783,80
132,1779,0.0756342417431541,58
28,168,0.015290312323162443,98
497,1808,0.007832431234830527,99
66,137,0.0354120778827056,89
436,1525,0.0089678382489359,99
1017,1152,0.080517715976313,54
1073,1492,0.04785378566684512,80
488,677,0.0474042791544279,81
455,1493,0.042571465280442346,84
758,1743,0.014196140367011048,98
367,654,0.025447421109782372,94
970,1018,0.03895396876547772,87
109,921,0.015742555867416366,98
728,1249,0.05209321646913618,77
847,1704,0.07652734714727029,57
426,1112,0.05697707210992741,74
458,849,0.04295698272456928,84
297,1885,0.015727805275595655,98
12,380,0.011286825779849982,99
1815,1993,0.043627433828253896,83
586,1439,0.0387003267055649,87
356,534,0.02703574447169405,93
1005,1140,0.04236376009425466,84
635,1175,0.015775971537405748,98
699,1750,0.015551643099487113,98
975,1712,0.044478076380009696,83
1371,1567,0.030606409657544485,92
784,1469,0.04804267565712253,80
264,1650,0.05698330557913667,73
253,1423,0.01316222109442728,98
370,1541,0.026368501196818838,94
1532,1955,0.05915660857669254,72
506,691,0.022320102253948964,95
18,1244,0.04087950263406279,85
307,638,0.038691388980296636,87
49,1897,0.01272228734094441,98
536,1729,0.056393327500661714,74
720,1038,0.026321763328913568,94
21,316,0.027441556705164075,93
1051,1803,0.04324270826099764,84
1141,1150,0.05758344110572748,73
153,1876,0.0653352657897185,67
31,73,0.07386261163294636,60
233,1310,0.04898171204728474,80
1051,1631,0.02520945726434788,94
248,593,0.03796905206860513,87
158,1575,0.060652741598701675,71
368,408,0.04411428141385544,83
171,793,0.03562942234576642,89
1627,1684,0.06410905233767936,68
725,1289,0.02288006472459732,95
782,1670,0.03222319082116371,91
987,1663,0.061893274286035346,70
814,1944,0.0727029853389315,61
77,563,0.015261090958996141,98
526,1987,0.03597577960321541,88
1527,1994,0.057937174946776575,73
1031,1716,0.07466036776357736,59
1132,1626,0.06050511499141328,71
634,1592,0.04463979193447117,83
478,1700,0.08111364709817193,54
708,1805,0.08770742520013343,48
143,1819,0.03513945263241047,89
515,805,0.04410411354414432,83
120,857,0.07992456177379206,55
347,972,0.05186325088253207,77
284,1469,0.08992744356126701,46
646,655,0.02091560745818395,96
1554,1598,0.058242028911148463,72
282,1794,0.01836359778958684,97
1479,1618,0.06522595706714548,67
199,1291,0.03429191423690887,89
1188,1323,0.03440542231988637,89
761,1058,0.01419275486353549,98
1531,1726,0.04659583451446176,81
325,1202,0.040736209232563506,85
1831,1949,0.033199326287070126,90
1372,1515,0.028336956975815192,93
281,1414,0.03519011327791159,89
651,1558,0.020768671606330256,96
817,1417,0.03147631977289652,91
351,1236,0.02934910252691932,92
975,1563,0.04591442654271378,82
1296,1898,0.02846595557142351,93
967,1991,0.04045795946811897,86
101,933,0.03296465199469162,90
791,1280,0.01826922913458818,97
759,1980,0.05634510345607025,74
1231,1989,0.10116163854414359,38
95,1028,0.01830309707924026,97
129,1160,0.005421913361530085,100
372,1954,0.04621587946811052,82
946,1908,0.0642854959688867,68
433,1751,0.04873757009139798,80
902,1861,0.026034662979457338,94
174,1428,0.01908113257341115,97
166,184,0.03360805886790769,90
1000,1519,0.10288848243739689,37
68,1633,0.042336588943323206,84
214,931,0.06529279947103656,67
322,1248,0.049024805211185254,80
116,1663,0.06945345723181613,63
309,1625,0.04453332523681008,83
306,1373,0.027253664878814955,93
675,1907,0.019246767396501458,97
147,1623,0.061779787823505364,70
524,1990,0.058187961756383064,73
523,867,0.05032993316864497,79
988,1809,0.03464214592246281,89
1166,1939,0.0570371399084654,73
688,1912,0.05916559895432004,72
607,1091,0.07837365877806343,56
452,1986,0.02274091183328701,95
1111,1234,0.053504471516635545,76
285,885,0.010713677733855436,99
306,1472,0.02606147443741392,94
176,349,0.02793144057866198,93
561,1046,0.007974325725413657,99
822,1655,0.05169432242382139,78
863,1425,0.011152655491264993,99
399,929,0.0834051067908496,52
334,1092,0.047134194474893865,81
1011,1926,0.07800875992488622,56
1143,1234,0.037654393531241274,87
705,729,0.05041231735155376,79
342,1117,0.008945211023695504,99
1042,1762,0.026559915185627773,94
1190,1198,0.02905172614487809,92
1403,1437,0.05786396124787347,73
755,935,0.02164312329040053,96
1746,1754,0.004965107845618371,100
262,756,0.019394688243642794,96
118,1873,0.05233763017816625,77
830,928,0.0679220108754893,65
1657,1898,0.07669502673046896,57
820,1505,0.06536468446972234,67
722,1623,0.032266166800722126,91
1206,1899,0.06765898207511084,65
403,667,0.03842715336667229,87
238,1625,0.0326402885659927,90
39,548,0.004483314866207881,100
433,1290,0.05718275459768169,73
463,678,0.025494778257172453,94
1756,1759,0.060130181684699066,71
1205,1467,0.025375854442520624,94
318,630,0.09047912983023718,46
675,1946,0.06493433155708184,67
912,1513,0.034497632088356864,89
643,1002,0.06357817182091624,68
1297,1738,0.029734130826972766,92
407,462,0.055166153789417464,75
1161,1933,0.04231044669122212,84
96,396,0.031433231656710935,91
273,1670,0.04127961211910741,85
1141,1479,0.048802494629120716,80
935,1555,0.044213800186913746,83
1022,1803,0.024814873920402988,94
458,915,0.03812089934307602,87
176,1007,0.038241727503142475,87
227,253,0.03758717105077968,87
294,1865,0.023088606949072894,95
389,1218,0.07529456896610974,58
492,1729,0.014747516384923345,98
1169,1245,0.02884459490261539,92
43,549,0.013449548291282584,98
767,1775,0.021503839183639645,96
379,1813,0.04282914600118123,84
1119,1595,0.01398566852713254,98
341,1444,0.0574529204636517,73
2,1696,0.02669647100802219,93
505,1177,0.05743373940227695,73
751,1233,0.049472559562487466,79
198,236,0.05386738586637878,76
1417,1962,0.01979119100155205,96
1632,1747,0.03156639807839739,91
21,1769,0.07131531456354581,62
490,1604,0.04988770323418064,79
1357,1598,0.07671399164575385,57
856,1172,0.034504112026827995,89
596,1875,0.020729961366561706,96
1423,1793,0.05819377253295277,73
550,1645,0.03888601268545415,87
256,1193,0.011765862296499422,99
596,1552,0.04994266364608248,79
789,1920,0.0632899747547241,68
1530,1896,0.058435052547851904,72
251,965,0.07775467595381176,56
83,434,0.03522310297372466,89
84,911,0.03739886359152041,88
94,573,0.07086727703453258,62
134,1733,0.02096460321490017,96
131,1012,0.05341868699211278,76
474,821,0.03768135753118058,87
764,1985,0.05053002045833364,78
187,189,0.015017662518713394,98
1284,1478,0.030605757481283708,92
592,1881,0.09061817585141715,46
925,1240,0.026351229450309963,94
1739,1850,0.02722128490929131,93
937,1797,0.0910787097997292,46
456,1721,0.036125586433967176,88
520,771,0.009204684661107307,99
720,1132,0.011069827157083363,99
1323,1974,0.06709636598986453,65
703,1052,0.04819956555678982,80
41,1952,0.08101357071485607,54
1615,1877,0.046193472114758126,82
104,1152,0.015580782545156454,98
1247,1593,0.03833691600035919,87
432,1364,0.056791009704121355,74
612,1267,0.050682575111496736,78
806,1748,0.03459039671108994,89
1197,1924,0.028108455555020912,93
1131,1141,0.04043156730892048,86
734,1127,0.04985362723677241,79
1538,1833,0.047755126289730124,81
99,922,0.08756410989372118,48
659,1376,0.041031412034848204,85
304,1566,0.0117704259934055,99
364,527,0.07134695480250954,62
199,607,0.09524464331766327,42
88,1311,0.03483420775154835,89
22,1695,0.05223552043713026,77
503,834,0.04867713018703046,80
1435,1870,0.0353352439155991,89
1233,1308,0.05408770595168801,76
431,1686,0.01803819028223508,97
857,1134,0.010395290391101045,99
648,1284,0.04193116604342305,85
479,1229,0.08106045772770559,54
164,1064,0.048501730531437165,80
933,1035,0.04649806040768152,81
451,820,0.05724017831356266,73
36,285,0.05000954923102343,79
784,1814,0.03240086165632219,91
53,230,0.03978485050917908,86
483,1537,0.016669338420585836,97
24,1983,0.048231393492147084,80
1276,1960,0.03842421863541068,87
1395,1884,0.05234030266760647,77
202,429,0.0816862164714699,53
42,1364,0.030615858507808603,91
89,616,0.03615778877181841,88
805,1386,0.04040761107891386,86
772,1099,0.017311245694314095,97
671,1715,0.06786794060052613,65
918,1578,0.03929466784959733,86
952,1546,0.014622653490202949,98
582,824,0.04267633180503887,84
349,419,0.02817583018166989,93
188,1938,0.048273574299253774,80
1244,1624,0.048199578418613005,80
776,1851,0.018074587907862347,97
529,1799,0.06229916081608302,69
338,1477,0.03935766706730215,86
1460,1609,0.021058587917122618,96
284,1512,0.008070681209068833,99
1490,1970,0.0623005320930204,69
938,1820,0.018760380598305603,97
1056,1118,0.0277376753946125,93
409,1324,0.07941472646123333,55
249,1236,0.03171614185688445,91
392,1250,0.054830445436246565,75
1624,1983,0.023475686772591,95
1252,1322,0.018726364462896168,97
58,657,0.0653785143613162,67
362,1539,0.01471476399130665,98
417,474,0.037631078167475004,87
1184,1883,0.049404871006015344,79
1679,1989,0.06260054821796486,69
714,1962,0.01745955151591717,97
1482,1523,0.05377052592676426,76
1060,1767,0.06708342505057299,65
224,1396,0.07017709935412202,63
1605,1618,0.06218252499591163,69
104,1447,0.0030154370771993317,100
378,1489,0.0145494988800303,98
743,1597,0.04930152973229705,79
904,1181,0.05614925178924689,74
51,893,0.023809885013021694,95
1325,1361,0.04197622975563737,85
912,1462,0.039558344061344196,86
706,1829,0.039631110410430194,86
665,1288,0.07886761768347375,55
244,577,0.02937516985240628,92
944,1243,0.08409594184059058,51
298,761,0.031175088826814558,91
672,1149,0.09325710537776122,44
286,1799,0.0049283492936765564,100
435,731,0.028075256968513502,93
1549,1562,0.05616866644999815,74
1470,1885,0.018585147610285156,97
306,1651,0.05238869641809605,77
557,1600,0.023474042375499604,95
760,1914,0.05007761914306636,79
865,1090,0.07715938039791168,57
1293,1668,0.03248435078951157,90
606,1327,0.03194809541348239,91
1415,1687,0.0224139302199989,95
94,1744,0.04482070304199371,83
230,1362,0.006193402042094003,100
172,1024,0.03734720088691644,88
589,868,0.028790302134814028,92
323,1515,0.050733733455885846,78
225,1324,0.06978775911545498,63
1060,1272,0.0344375805263683,89
171,826,0.06177416036336601,70
619,1205,0.07248345570061732,61
