Variable,Description
P_NUMHEP,"NUMBER OF HEPATITIS B-CONTAINING SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE."
P_NUMHG,"NUMBER OF HIB-GLAXOSMITHKLINE SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_NUMHHY,"NUMBER OF HIB-MENCY SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
P_NUMHIB,"NUMBER OF HIB-CONTAINING SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMHIN,"NUMBER OF HIB-CONTAINING SHOTS OF UNKNOWN TYPE BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE."
P_NUMHION,"NUMBER OF HIB-ONLY SHOTS OF UNKNOWN TYPE BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
P_NUMHM,"NUMBER OF HIB-MERCK SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_NUMHS,"NUMBER OF HIB-SANOFI SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
P_NUMIPV,"NUMBER OF IPV-ONLY SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMMCN,"NUMBER OF MEASLES-CONTAINING SHOTS OF UNKNOWN TYPE BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMMMR,"NUMBER OF MEASLES-CONTAINING SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE."
P_NUMMMRX,"NUMBER OF MMR-ONLY SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE."
P_NUMMMX,"NUMBER OF MMR-CONTAINING SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMMP,"NUMBER OF MUMPS-ONLY SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMMPR,"NUMBER OF (MUMPS/RUBELLA)-ONLY SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMMRV,"NUMBER OF MMR/VARICELLA COMBO SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMMS,"NUMBER OF MEASLES-ONLY SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMMSM,"NUMBER OF MEASLES/MUMPS COMBO SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMMSR,"NUMBER OF MEASLES/RUBELLA COMBO SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMOLN,"NUMBER OF POLIO SHOTS OF UNKNOWN TYPE BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMOPV,"NUMBER OF OPV-ONLY SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMPCV,"NUMBER OF PNEUMOCOCCAL-CONTAINING SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMPCP,"NUMBER OF PCV POLYSACCHARIDE SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMPCC,"NUMBER OF PCV CONJUGATE SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMPCC7,"NUMBER OF PNEUMOCOCCAL CONJUGATE-7 SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_NUMPCC13,"NUMBER OF PNEUMOCOCCAL CONJUGATE13 SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_NUMPCCN,"NUMBER OF PNEUMOCOCCAL CONJUGATE SHOTS OF UNKNOWN TYPE BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_NUMPCN,"NUMBER OF PCV SHOTS OF UNKNOWN TYPE BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMPOL,"NUMBER OF POLIO-CONTAINING SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMRB,"NUMBER OF RUBELLA-ONLY SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE."
P_NUMRG,"NUMBER OF ROTARIX-GSK SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_NUMRM,"NUMBER OF ROTATEQ-MERCK SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_NUMRO,"NUMBER OF ROTAVIRUS SHOTS OF UNKNOWN TYPE BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_NUMROT,"NUMBER OF ROTAVIRUS-CONTAINING SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMTPN,"NUMBER OF DT-CONTAINING SHOTS OF UNKNOWN TYPE BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMVRC,"NUMBER OF VARICELLA-CONTAINING SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMVRN,"NUMBER OF VARICELLA-CONTAINING SHOTS OF UNKNOWN TYPE BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_NUMVRX,"NUMBER OF VARICELLA-ONLY SHOTS BY 36 MONTHS OF AGE DETERMINED FROM PROVIDER INFO, EXCLUDING ANY VACCINATIONS AFTER THE HH INTERVIEW DATE"
P_U12VRC,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 1+ VARICELLA-CONTAINING SHOT AT 12+ MONTHS, BY 36 MONTHS OF AGE"
P_UTD331,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 3:3:1 BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_UTD431,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 4:3:1 BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_UTDHEP,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 3+ HEPATITIS B-CONTAINING SHOTS BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_UTDHEPA1,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 1+ HEPATITIS A-CONTAINING SHOTS BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
P_UTDHEPA2,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 2+ HEPATITIS A-CONTAINING SHOTS BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_UTDHIB,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 3+ HIB-CONTAINING SHOTS BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_UTDHIB_ROUT_S,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 3+ HIB DOSES BY 36 MONTHS OF AGE, BASED ON THE ROUTINE (NON-SHORTAGE) HIB RECOMMENDATIONS AND A STRICT TREATMENT OF HIB SHOTS OF UNKNOWN TYPE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_UTDHIB_SHORT_S,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 3+ HIB DOSES BY 36 MONTHS OF AGE, BASED ON THE HIB SHORTAGE RECOMMENDATIONS AND A STRICT TREATMENT OF HIB SHOTS OF UNKNOWN TYPE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
P_UTDMCV,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 1+ MEASLES-CONTAINING SHOT BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_UTDMMX,"UTD FLAG FOR PROVIDER 1+ MMR COMBO SHOT BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_UTDPC3,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 3+ PNEUMOCOCCAL-CONTAINING SHOTS BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
P_UTDPCV,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 4+ PNEUMOCOCCAL-CONTAINING SHOTS BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
P_UTDPCVB13,"UTD (UP-TO-DATE) INDICATOR FOR PROVIDER 1+ PNEUMOCOCCAL VACCINATIONS OF TYPE CONJUGATE 13, GIVEN 4+ DOSES OF TYPE CONJUGATE 7, BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
P_UTDPOL,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 3+ POLIO-CONTAINING SHOTS BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_UTDROT_S,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 3+ ROTAVIRUS DOSES BY 36 MONTHS OF AGE, BASED ON A STRICT TREATMENT OF ROTAVIRUS VACCINATIONS OF UNKNOWN TYPE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
P_UTDTP3,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 3+ DT-CONTAINING SHOTS BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_UTDTP4,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 4+ DT-CONTAINING SHOTS BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
PU431331,"UTD FLAG FOR PROVIDER 4:3:1:3:3:1 (INCLUDES 1+ VARICELLA AT AGE 12+ MTHS) BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_UTD431H31_ROUT_S,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 4:3:1:3*:3:1 BY 36 MONTHS OF AGE (INCLUDES 1+ VARICELLA-CONTAINING AT AGE 12+ MTHS) USING THE ROUTINE, STRICT DEFINITION OF HIB UTD, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
PU4313313,"UTD FLAG FOR PROVIDER 4:3:1:3:3:1:3 (INCLUDES 1+ VARICELLA AT AGE 12+ MTHS) BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
P_UTD431H313_ROUT_S,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 4:3:1:3*:3:1:3 BY 36 MONTHS OF AGE (INCLUDES 1+ VARICELLA-CONTAINING AT AGE 12+ MTHS) USING THE ROUTINE, STRICT DEFINITION OF HIB UTD, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
PU4313314,"UTD FLAG FOR PROVIDER 4:3:1:3:3:1:4 (INCLUDES 1+ VARICELLA AT AGE 12+ MTHS) BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
P_UTD431H314_ROUT_S,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 4:3:1:3*:3:1:4 BY 36 MONTHS OF AGE (INCLUDES 1+ VARICELLA-CONTAINING AT AGE 12+ MTHS) USING THE ROUTINE, STRICT DEFINITION OF HIB UTD, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
PUT43133,"UTD FLAG FOR PROVIDER 4:3:1:3:3 BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
P_UTD431H3_ROUT_S,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 4:3:1:3*:3 BY 36 MONTHS OF AGE, USING THE ROUTINE, STRICT DEFINITION OF HIB UTD, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
PUTD4313,"UTD FLAG FOR PROVIDER 4:3:1:3 BY 36 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
P_UTD431H_ROUT_S,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 4:3:1:3* BY 36 MONTHS OF AGE, USING THE ROUTINE, STRICT DEFINITION OF HIB UTD, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
U24_FLU_24D,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 2+ INFLUENZA VACCINATIONS AT LEAST 4 WEEKS-4 DAYS APART BY 24 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE"
U19_FLU_24D,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 2+ INFLUENZA VACCINATIONS AT LEAST 4 WEEKS-4 DAYS APART BY 19 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
U24_FLU3_24D,"UTD (UP-TO-DATE) FLAG FOR PROVIDER 3+ INFLUENZA VACCINATIONS AT LEAST 4 WEEKS-4 DAYS APART BY 24 MONTHS OF AGE, EXCLUDING ANY VACCINATIONS AFTER THE HOUSEHOLD INTERVIEW DATE."
U1D_HEP,BIRTH DOSE HEPATITIS B-CONTAINING GIVEN FROM BIRTH TO DAY 1 FLAG
U2D_HEP,BIRTH DOSE HEPATITIS B-CONTAINING GIVEN FROM BIRTH TO DAY 2 FLAG
U3D_HEP,BIRTH DOSE HEPATITIS B-CONTAINING GIVEN FROM BIRTH TO DAY 3 FLAG
DDTP1,AGE IN DAYS OF PROV-REPTD DTCONTAINING SHOT #1
DDTP2,AGE IN DAYS OF PROV-REPTD DTCONTAINING SHOT #2
DDTP3,AGE IN DAYS OF PROV-REPTD DTCONTAINING SHOT #3
DDTP4,AGE IN DAYS OF PROV-REPTD DTCONTAINING SHOT #4
DDTP5,AGE IN DAYS OF PROV-REPTD DTCONTAINING SHOT #5
DDTP6,AGE IN DAYS OF PROV-REPTD DTCONTAINING SHOT #6
DDTP7,AGE IN DAYS OF PROV-REPTD DTCONTAINING SHOT #7
DDTP8,AGE IN DAYS OF PROV-REPTD DTCONTAINING SHOT #8
DDTP9,AGE IN DAYS OF PROV-REPTD DTCONTAINING SHOT #9
DFLU1,AGE IN DAYS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #1
DFLU2,AGE IN DAYS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #2
DFLU3,AGE IN DAYS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #3
DFLU4,AGE IN DAYS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #4
DFLU5,AGE IN DAYS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #5
DFLU6,AGE IN DAYS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #6
DFLU7,AGE IN DAYS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #7
DFLU8,AGE IN DAYS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #8
DFLU9,AGE IN DAYS OF PROV-REPTD SEASONAL FLU-CONTAINING VACCINATION #9
DHEPA1,AGE IN DAYS OF PROV-REPTD HEPATITIS ACONTAINING SHOT #1
DHEPA2,AGE IN DAYS OF PROV-REPTD HEPATITIS ACONTAINING SHOT #2
DHEPA3,AGE IN DAYS OF PROV-REPTD HEPATITIS ACONTAINING SHOT #3
DHEPA4,AGE IN DAYS OF PROV-REPTD HEPATITIS ACONTAINING SHOT #4
DHEPA5,AGE IN DAYS OF PROV-REPTD HEPATITIS ACONTAINING SHOT #5
DHEPA6,AGE IN DAYS OF PROV-REPTD HEPATITIS ACONTAINING SHOT #6
DHEPA7,AGE IN DAYS OF PROV-REPTD HEPATITIS ACONTAINING SHOT #7
DHEPA8,AGE IN DAYS OF PROV-REPTD HEPATITIS ACONTAINING SHOT #8
DHEPA9,AGE IN DAYS OF PROV-REPTD HEPATITIS ACONTAINING SHOT #9
DHEPB1,AGE IN DAYS OF PROV-REPTD HEPATITIS BCONTAINING SHOT #1
DHEPB2,AGE IN DAYS OF PROV-REPTD HEPATITIS BCONTAINING SHOT #2
DHEPB3,AGE IN DAYS OF PROV-REPTD HEPATITIS BCONTAINING SHOT #3
DHEPB4,AGE IN DAYS OF PROV-REPTD HEPATITIS BCONTAINING SHOT #4
DHEPB5,AGE IN DAYS OF PROV-REPTD HEPATITIS BCONTAINING SHOT #5
DHEPB6,AGE IN DAYS OF PROV-REPTD HEPATITIS BCONTAINING SHOT #6
