Variable,Description
ADPWLM42,SAQ 4WKS:WORK LIMT B/C PHY PROBS SF-12V2
ADRESP42,SAQ 12 MOS: DR SHOWED RESPECT
ADREST42,SAQ 30 DAYS: HOW OFTEN FELT RESTLESS
ADRISK42,SAQ: MORE LIKELY TO TAKE RISKS
ADRTCR42,SAQ 12 MOS: MADE APPT ROUTINE MED CARE
ADRTWW42,SAQ 12 MOS: GOT MED APPT WHEN WANTED
ADSAD42,SAQ 30 DAYS: HOW OFTEN FELT SAD
ADSMOK42,SAQ: CURRENTLY SMOKE
ADSOCA42,SAQ 4WKS: HLTH STOPPED SOC ACTIV SF-12V2
ADSPEC42,SAQ 12 MOS: NEEDED TO SEE SPECIALIST
ADTLHW42,SAQ 12 MOS: DR ASKED R DESC HOW FOLLOW
ADUPRO42,PRBLM GETTING ALONG W/ADULTS (5-17)-R4/2
ADWRTH42,SAQ 30 DAYS: HOW OFTEN FELT WORTHLESS
AFDC15,DID PERSON'S CHECK INCLUDE TANF
AFTHOU42,AC25 HOW DIFF CONTACT USC AFT HOURS-R4/2
AGE15X,AGE AS OF 12/31/15(EDITED/IMPUTED)
AGE31X,AGE - R3/1 (EDITED/IMPUTED)
AGE42X,AGE - R4/2 (EDITED/IMPUTED)
AGE53X,AGE - R5/3 (EDITED/IMPUTED)
AGELAST,PERSON'S AGE LAST TIME ELIGIBLE
AIDHLP31,USED ASSISTIVE DEVICES - RD 3/1
AIDHLP53,USED ASSISTIVE DEVICES - RD 5/3
ALIIMP15,ALIMONY INCOME IMPUTATION FLAG
ALIMP15X,PERSON'S ALIMONY INCOME
AMAEXP15,TOTL AMBULTRY (OB+OP) PHYS ASS T EXP 15
AMAMCD15,PHYS ASS T AMB VSTS-MEDICAID AMT 15
AMAMCR15,PHYS ASS T AMB VSTS-MEDICARE AMT 15
AMAOFD15,PHYS ASS T AMB VSTS - OTHER FED AMT 15
AMAOPR15,PHYS ASS T AMB VSTS - OTH PRIVATE AMT 15
AMAOPU15,PHYS ASS T AMB VSTS - OTH PUBLIC AMT 15
AMAOSR15,P A AMB VSTS - OTH UNCLASS SRCE AMT 15
AMAOTH15,PHYS ASS T AMB VSTS-OTH COMBINED AMT 15
AMAPRV15,PHYS ASS T AMB VSTS-PRIVATE INS AMT 15
AMAPTR15,PHYS ASS T AMB VSTS - PRV & TRI AMT 15
AMASLF15,PHYS ASS T AMB VSTS-SELF/FAMILY AMT 15
AMASST15,"# PHYSICIAN ASS T VSTS (OFF+OUPAT), 2015"
AMASTL15,PHYS ASS T AMB VSTS-OTH ST/LOCL AMT 15
AMATCH15,PHYS ASS T AMBULATORY VISIT CHARGES 15
AMATRI15,PHYS ASS T AMB VSTS-TRICARE AMT 15
AMAVA15,PHYS ASS T AMB VSTS-VA/CHAMPVA AMT 15
AMAWCP15,PHYS ASS T AMB VSTS-WRKERS COMP AMT 15
AMCEXP15,TOTL AMBULTRY (OB+OP) CHIRO EXP 15
AMCHIR15,"# CHIROPRACTR VSTS (OFF+OUTPAT), 2015"
AMCMCD15,CHIRO AMB VISITS - MEDICAID AMT 15
AMCMCR15,CHIRO AMB VISITS - MEDICARE AMT 15
AMCOFD15,CHIRO AMB VISITS - OTHER FEDERAL AMT 15
AMCOPR15,CHIRO AMB VISITS - OTH PRIVATE AMT 15
AMCOPU15,CHIRO AMB VISITS - OTH PUBLIC AMT 15
AMCOSR15,CHIR AMB VSTS - OTH UNCLASS SRCE AMT 15
AMCOTH15,CHIRO AMB VISITS - OTH COMBINED AMT 15
AMCPRV15,CHIRO AMB VISITS - PRIVATE INS AMT 15
AMCPTR15,CHIRO AMB VISITS -PRV & TRI AMT 15
AMCSLF15,CHIRO AMB VISITS - SELF/FAMILY AMT 15
AMCSTL15,CHIRO AMB VISITS - OTH ST/LOCAL AMT 15
AMCTCH15,CHIRO AMBULATORY VISIT CHARGES 15
AMCTRI15,CHIRO AMB VISITS-TRICARE AMT 15
AMCVA15,CHIRO AMB VISITS - VA/CHAMPVA AMT 15
AMCWCP15,CHIRO AMB VISITS-WORKERS COMP AMT 15
AMDRC15,"# CALLS W/OFF & OUTPAT PHYSICIANS, 2015"
AMEEXP15,TOTL AMBULTRY (OB+OP) OPTOMETRIST EXP 15
AMEMCD15,OPTMTRIST AMB VSTS - MEDICAID AMT 15
AMEMCR15,OPTMTRIST AMB VSTS - MEDICARE AMT 15
AMEOFD15,OPTMTRIST AMB VSTS-OTHER FED AMT 15
AMEOPR15,OPTMTRIST AMB VSTS - OTH PRIVATE AMT 15
AMEOPU15,OPTMTRIST AMB VSTS - OTH PUBLIC AMT 15
AMEOSR15,OPTOM AMB VSTS - OTH UNCLAS SRCE AMT 15
AMEOTH15,OPTMTRIST AMB VSTS - OTH COMBINED AMT 15
AMEPRV15,OPTMTRIST AMB VSTS - PRIVATE INS AMT 15
AMEPTR15,OPTMTRIST AMB VSTS - PRV & TRI AMT 15
AMESLF15,OPTMTRIST AMB VSTS - SELF/FAMILY AMT 15
AMESTL15,OPTMTRIST AMB VSTS-OTH ST/LOCAL AMT 15
AMETCH15,OPTOMETRIST AMBULATORY VISIT CHARGES 15
AMETRI15,OPTMTRIST AMB VSTS-TRICARE AMT 15
AMEVA15,OPTMTRIST AMB VSTS-VA/CHAMPVA AMT 15
AMEWCP15,OPTMTRIST AMB VSTS-WORKERS COMP AMT 15
AMNEXP15,TOTL AMBULTRY (OB+OP) NURSE/PRAC EXP 15
AMNMCD15,NRS/PRAC AMB VSTS - MEDICAID AMT 15
AMNMCR15,NRS/PRAC AMB VSTS - MEDICARE AMT 15
AMNOFD15,NRS/PRAC AMB VSTS-OTHER FEDERAL AMT 15
AMNOPR15,NRS/PRAC AMB VSTS - OTH PRIVATE AMT 15
AMNOPU15,NRS/PRAC AMB VSTS - OTH PUBLIC AMT 15
AMNOSR15,NRS/PR AMB VSTS - OTH UNCLAS SRCE AMT 15
AMNOTH15,NRS/PRAC AMB VSTS - OTH COMBINED AMT 15
AMNPRV15,NRS/PRAC AMB VSTS - PRIV INS AMT 15
AMNPTR15,NRS/PRAC AMB VSTS - PRV & TRI AMT 15
AMNSLF15,NRS/PRAC AMB VSTS - SELF/FAMILY AMT 15
AMNSTL15,NRS/PRAC AMB VSTS-OTH ST/LOCAL AMT 15
AMNTCH15,NRS/PRAC AMBULATORY VISIT CHARGES 15
AMNTRI15,NRS/PRAC AMB VSTS-TRICARE AMT 15
AMNURS15,# AMB NURSE/PRCTITIONR VSTS(OB+OP) 15
AMNVA15,NRS/PRAC AMB VSTS-VA/CHAMPVA AMT 15
AMNWCP15,NRS/PRAC AMB VSTS-WORKERS COMP AMT 15
AMOPTO15,# AMB OPTOMETRIST VSTS (OB+OP) 15
AMTEXP15,TOTL AMBULTRY (OB+OP) PT/OT EXP 15
AMTHER15,# AMB PT/OT THRPY VISITS (OB+OP) 15
AMTMCD15,PT/OT AMB VISITS-MEDICAID AMT 15
AMTMCR15,PT/OT AMB VISITS-MEDICARE AMT 15
AMTOFD15,PT/OT AMB VISITS - OTHER FED AMT 15
AMTOPR15,PT/OT AMB VISITS - OTH PRIVATE AMT 15
AMTOPU15,PT/OT AMB VISITS-OTH PUBLIC AMT 15
AMTOSR15,PT/OT AMB VSTS-OTH UNCLAS SRCE AMT 15
AMTOTC15,"# CALLS W/OFFICE & OUPAT DEPTS, 2015"
AMTOTH15,PT/OT AMB VISITS - OTH COMBINED AMT 15
AMTPRV15,PT/OT AMB VISITS-PRIVATE INS AMT 15
AMTPTR15,PT/OT AMB VISITS -PRV & TRI AMT 15
AMTSLF15,PT/OT AMB VISITS-SELF/FAMILY AMT 15
AMTSTL15,PT/OT AMB VISITS-OTH ST/LOCL AMT 15
AMTTCH15,PT/OC AMBULATORY VISIT CHARGES 15
AMTTRI15,PT/OT AMB VISITS-TRICARE AMT 15
AMTVA15,PT/OT AMB VISITS-VA/CHAMPVA AMT 15
AMTWCP15,PT/OT AMB VISITS-WORKERS COMP AMT 15
ANGIAGED,AGE OF DIAGNOSIS-ANGINA
ANGIDX,ANGINA DIAGNOSIS (>17)
ANYLMT15,"ANY LIMITATION IN P19R3,4,5/P20R1,2,3"
ARTHAGED,AGE OF DIAGNOSIS-ARTHRITIS
ARTHDX,ARTHRITIS DIAGNOSIS (>17)
ARTHTYPE,TYPE OF ARTHRITIS DIAGNOSED (>17)
ASACUT53,USED ACUTE PRES INHALER LAST 3 MOS-RD5/3
ASATAK31,ASTHMA ATTACK LAST 12 MOS - RD3/1
ASATAK53,ASTHMA ATTACK LAST 12 MOS - RD 5/3
ASDALY53,NOW TAKE PREV DAILY ASTHMA MEDS - RD 5/3
ASEVFL53,EVER USED PEAK FLOW METER - RD 5/3
ASIANP42,AC19 IS PROVIDER ASIAN-R4/2
ASMRCN53,USED>3ACUTE CN PRES INH LAST 3 MOS-RD5/3
ASPKFL53,HAVE PEAK FLOW METER AT HOME - RD 5/3
ASPREV53,EVER USED PREV DAILY ASTHMA MEDS -RD 5/3
ASPRIN53,TKE ASPIRN EVERY (OTHR) DAY (>17)-RD 5/3
ASSTIL31,DOES PERSON STILL HAVE ASTHMA-RD3/1
ASSTIL53,DOES PERSON STILL HAVE ASTHMA - RD 5/3
ASTHAGED,AGE OF DIAGNOSIS-ASTHMA
ASTHDX,ASTHMA DIAGNOSIS
ASTHEP31,WHEN WAS LAST EPISODE OF ASTHMA - RD 3/1
ASTHEP53,WHEN WAS LAST EPISODE OF ASTHMA - RD 5/3
ASWNFL53,WHEN LAST USED PEAK FLOW METER - RD 5/3
BEGRFM31,R3/1 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM42,R4/2 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM53,R5/3 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFY31,R3/1 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY42,R4/2 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY53,R5/3 REFERENCE PERIOD BEGIN DATE: YEAR
BENDIF31,DIFFICULTY BENDING/STOOPING - RD 3/1
BENDIF53,DIFFICULTY BENDING/STOOPING - RD 5/3
BLCKPR42,AC19 IS PROVIDER BLACK/AFRICAN AMER-R4/2
BLIND42,PERSON IS BLIND - RD 4/2
BMINDX53,ADULT BODY MASS INDEX (>17) - RD 5/3
BOOST42,DR ADVISE BOOSTER SEAT (40<WT<=80)-R4/2
BORNUSA,PERSON BORN IN THE US
BPCHEK53,TIME SNCE LST BLOOD PRES CHK (>17)-RD5/3
BPMLDX,MULT DIAG HIGH BLOOD PRESS (>17)
BRSTEX53,HOW LNG SNCE LST BREAST EXAM (>17)-RD5/3
BSNTY31,"SOLE PROP, PARTNER, CORP, RD 3/1 CMJ"
BSNTY31H,"SOL PROP, PRTNR, CORP, RD 3/1 CMJ (IMP)"
BSNTY42,"SOLE PROP, PARTNER, CORP, RD 4/2 CMJ"
BSNTY42H,"SOL PROP, PRTNR, CORP, RD 4/2 CMJ (IMP)"
BSNTY53,"SOLE PROP, PARTNER, CORP, RD 5/3 CMJ"
BSNTY53H,"SOL PROP, PRTNR, CORP, RD 5/3 CMJ (IMP)"
BSTSRE53,RSN HAVE BLD STOOL TST (>39)-R5/3
BSTST53,MST RCNT BLD STOOL TST HME KIT(>39)-R5/3
BUSIMP15,BUSINESS INCOME IMPUTATION FLAG
BUSNP15X,PERSON'S BUSINESS INCOME
CABLADDR,CANCER DIAGNOSED - BLADDER (>17)
CABREAST,CANCER DIAGNOSED - BREAST (>17)
CACERVIX,CANCER DIAGNOSED - CERVIX (>17)
CACOLON,CANCER DIAGNOSED - COLON (>17)
CALUNG,CANCER DIAGNOSED - LUNG (>17)
CALYMPH,CANCER DIAGNOSED - LYMPHOMA (>17)
CAMELANO,CANCER DIAGNOSED - MELANOMA (>17)
CANCERDX,CANCER DIAGNOSIS (>17)
CAOTHER,CANCER DIAGNOSED - OTHER (>17)
CAPROSTA,CANCER DIAGNOSED - PROSTATE (>17)
CARECO42,AC08 OTH REAS NO USC:COST OF MED CR-R4/2
CASHP15X,PERSON'S OTHER REGULAR CASH CONTRIBUTION
CASKINDK,CANCER DIAGNOSED-SKIN-UNKNOWN TYPE (>17)
CASKINNM,CANCER DIAGNOSED - SKIN-NONMELANO (>17)
CAUTERUS,CANCER DIAGNOSED - UTERUS (>17)
CHAPPT42,CAHPS:12MOS:# OF OFF/CLIN APTS(0-17)R4/2
CHBMIX42,CHILD'S BODY MASS INDEX (6-17)-R4/2
CHBRON31,CHRONC BRONCHITS LAST 12 MTHS (>17)-R3/1
CHBRON53,CHRONC BRONCHITS LAST 12 MTHS (>17)-R5/3
CHCOUN42,CSHCN:CHILD NEEDS COUNSELING (0-17)-R4/2
CHDAGED,AGE OF DIAGNOSIS-CORONARY HEART DISEASE
CHDDX,CORONARY HRT DISEASE DIAG (>17)
CHECK53,HOW LNG LST ROUTNE CHECKUP (>17)-RD 5/3
CHEMPB42,CSHCN:COUNS PROB LAST 12+MOS (0-17)-R4/2
CHENEC42,CAHPS:12MOS:EASY GET NEC CARE (0-17)R4/2
CHEXPL42,CAHPS:12MOS:CHLD DR EXPL THNG(0-17)R4/2
CHEYRE42,CAHPS:12MOS:ESY W/RFR TO SPEC(0-17)-R4/2
CHGJ3142,CHANGED JOB BETWEEN RD 3/1 AND RD 4/2
CHGJ4253,CHANGED JOB BETWEEN RD 4/2 AND RD 5/3
CHHECR42,CAHPS:12MOS:RATE CHLD HLT CARE(0-17)R4/2
CHILCR42,CAHPS:12MOS:ILL/INJ NEED CARE(0-17)-R4/2
CHILWW42,CAHPS:12MOS:ILL CARE WHN WNTD(0-17)-R4/2
CHLDP15X,PERSON'S CHILD SUPPORT
CHLICO42,CSHCN:LIMIT COND LAST 12+MOS (0-17)-R4/2
CHLIHB42,CSHCN:LIMT FOR HLTH/BEHV COND(0-17)-R4/2
CHLIMI42,CSHCN:LIMITED IN ANY WAY (0-17)-R4/2
CHLIMP15,CHILD SUPPORT IMPUTATION FLAG
CHLIST42,CAHPS:12MOS:CHLD DR LSN TO YOU(0-17)R4/2
CHNDCR42,CAHPS:12MOS:NEED ANY CARE/TRT(0-17)-R4/2
CHOIC31,CHOICE OF HEALTH PLANS AT RD 3/1 CMJ
CHOIC42,CHOICE OF HEALTH PLANS AT RD 4/2 CMJ
CHOIC53,CHOICE OF HEALTH PLANS AT RD 5/3 CMJ
CHOLAGED,AGE OF DIAGNOSIS-HIGH CHOLESTEROL
CHOLCK53,HOW LNG CHOLEST LST CHCK (>17) - RD 5/3
CHOLDX,HIGH CHOLESTEROL DIAGNOSIS (>17)
CHPMCN42,CSHCN:PMED COND LAST 12+ MOS (0-17)-R4/2
CHPMED42,CSHCN:CHILD NEEDS PRESCRB MED(0-17)-R4/2
CHPMHB42,CSHCN:PMED FOR HLTH/BEHV COND(0-17)-R4/2
CHPRTM42,CAHPS:12MOS:CHILD DR ENGH TIME(0-17)R4/2
CHRESP42,CAHPS:12MOS:CHLD'S DR SHW RESP(0-17)R4/2
CHRTCR42,CAHPS:12MOS:MAKE ROUT CARE APT(0-17)R4/2
CHRTWW42,CAHPS:12MOS:ROUT APT WHN WNTD(0-17)-R4/2
CHSERV42,CSHCN:CHLD NEEDS MED&OTH SERV(0-17)-R4/2
CHSPEC42,CAHPS:12MOS:CHLD NEEDED SPEC(0-17)R4/2
CHSRCN42,CSHCN:SERV COND LAST 12+ MOS (0-17)-R4/2
CHSRHB42,CSHCN:SERV FOR HLTH/BEHV COND(0-17)-R4/2
CHTHCO42,CSHCN:THER COND LAST 12+ MOS (0-17)-R4/2
CHTHER42,CSHCN:CHLD NEEDS SPEC THERAPY(0-17)-R4/2
CHTHHB42,CSHCN:SPEC THER FOR HLTH+COND(0-17)-R4/2
CLINIC42,AC08 OTH REAS NO USC: HOSP/ER/CLNIC-R4/2
CLMDEP15,DID/WILL PERS CLAIM DEPENDENTS ON RETURN
CLMHIP15,DID/WILL PERS DEDUCT HEALTH INSUR. PREM.
CLNTRE53,RSN HAVE COLONOSCOPY (>39)-R5/3
CLNTST53,MOST RECENT COLONOSCOPY (>39) - R5/3
CMJHLD31,HLTH INSUR HELD FROM RD 3/1 CMJ (PRPL)
CMJHLD42,HLTH INSUR HELD FROM RD 4/2 CMJ (PRPL)
CMJHLD53,HLTH INSUR HELD FROM RD 5/3 CMJ (PRPL)
COGLIM31,COGNITIVE LIMITATIONS - RD 3/1
COGLIM53,COGNITIVE LIMITATIONS - RD 5/3
COVRMM,MONTH MOST RECENTLY COVERED-PNL 20 ONLY
COVRYY,YEAR MOST RECENTLY COVERED-PANEL 20 ONLY
CPSFAMID,CPSFAMID
CRFMPY42,FAMILY MED BILLS BEING PAID OVER TIME
CSHCN42,CSHCN:CHILD W/SPEC HC NEEDS (0-17)-R4/2
CSHIMP15,CASH CONTRIBUTION IMPUTATION FLAG
DADPRO42,PROBLEM GETTING ALONG W/DAD (5-17)-R4/2
DAPID31X,PID OF PERSON'S DAD - RD 3/1
DAPID42X,PID OF PERSON'S DAD - RD 4/2
DAPID53X,PID OF PERSON'S DAD - RD 5/3
DDNSCL15,# DAYS MISSD SCHOOL DUE TO ILL/INJ 2015
DDNWRK15,# DAYS MISSED WORK DUE TO ILL/INJ 2015
DEAF42,PERSON IS DEAF - RD 4/2
DECIDE42,AC28 PROV ASKS PERS TO HELP DECIDE-R4/2
DENTAL42,DR ADVISE REG DENTAL CHECKUP (2-17)-R4/2
DENTCK53,HOW OFTEN DENTAL CHECK-UP - RD 5/3
DENTIN31,DENTAL INSURANCE - ANY TIME IN RD 3/1
DENTIN42,DENTAL INSURANCE - ANY TIME IN RD 4/2
DENTIN53,DENTAL INSURANCE - ANY TIME IN RD 5/3
DEPDNT15,PERSON IS FLAGGED A DEPENDENT
DFCOG42,SERIOUS COGNITIVE DIFFICULTIES-RD 4/2
DFDRSB42,DIFFICULTY DRESSING/BATHING-RD 4/2
DFERND42,DIFFICULTY DOING ERRANDS ALONE-RD 4/2
DFHEAR42,SERIOUS DIFFICULTY HEARING-RD 4/2
DFSEE42,SERIOUS DIFFICULTY SEE W/GLASSES-RD 4/2
DFWLKC42,SERIOUS DIFCULTY WLK/CLIMB STAIRS-RD 4/2
DIABAGED,AGE OF DIAGNOSIS-DIABETES
DIABDX,DIABETES DIAGNOSIS (>17)
DIABW15F,FINAL DIABETES CARE SUPPLEMENT WEIGHT
DIFFPL42,AC08 OTH REAS NO USC:DIFFRNT PLACES-R4/2
DIFFWG31,PERSONS WAGES DIFFERENT THIS RD31 AT CMJ
DIFFWG42,PERSONS WAGES DIFFERENT THIS RD42 AT CMJ
DIFFWG53,PERSONS WAGES DIFFERENT THIS RD53 AT CMJ
DISVW31X,DISAVOWED HEALTH INS AT RD 3/1 CMJ (ED)
DISVW42X,DISAVOWED HEALTH INS AT RD 4/2 CMJ (ED)
DISVW53X,DISAVOWED HEALTH INS AT RD 5/3 CMJ (ED)
DIVDP15X,PERSON'S DIVIDEND INCOME
DIVIMP15,DIVIDEND INCOME IMPUTATION FLAG
DKWHRU42,AC08 OTH REAS NO USC:DK WHERE TO GO-R4/2
DNDLAY42,DELAYED IN GETTING NEC DENTAL CARE-R4/2
DNDLRS42,AC46 RSN DLAYD GETTNG NEC DENT CARE-R4/2
DNTINS15,DENTL INS-ANY TIME IN R5/R3 TIL 12/31/15
DNTINS31,DENTAL INS - ANY TIME IN RD 3/1 IN 2015
DNUNAB42,UNABLE TO GET NECESSARY DENTAL CARE-R4/2
DNUNRS42,AC42 RSN UNABLE GET NCSRY DENT CARE-R4/2
DOBMM,DATE OF BIRTH: MONTH
DOBYY,DATE OF BIRTH: YEAR
DOCELS42,AC08 OTH REAS NO USC: DR ELSEWHERE-R4/2
DPINRU15,DEPENDENTS IN/OUT OF RU
DPOTSD15,HOW MANY DEPENDENTS LIVE OUTSIDE RU
DSA1C53,DCS: TIMES TESTED FOR A-ONE-C IN 2015
DSCB1453,DCS: BLOOD CHOLESTEROL CHECKED BEF 2014
DSCGRP53,DCS: LEARNED CARE BY TAKING GROUP CLASS
DSCH1453,DCS: BLOOD CHOLESTEROL CHECKED IN 2014
DSCH1553,DCS: BLOOD CHOLESTEROL CHECKED IN 2015
DSCH1653,DCS: BLOOD CHOLESTEROL CHECKED IN 2016
DSCHNV53,DCS: NEVER HAD BLOOD CHOLESTEROL CHECKED
DSCINT53,DCS: LEARNED CARE FROM READING INTERNET
DSCNPC53,DCS: LEARNED CARE FROM OTHER PROVIDER
DSCONF53,DCS: CONFIDENT TAKING CARE OF DIABETES
DSCPCP53,DCS: LEARNED CARE FROM PRIMARY CARE PROV
DSCPHN53,DCS: LEARN CARE FROM PHONE CALL W/PROV
DSDIA53,DCS: DIABETES DIAGNOSIS BY HEALTH PROF
DSDIET53,DCS: TREAT DIABETES W/DIET MODIFICATION
DSEB1453,DCS: DILATED EYE EXAM BEFORE 2014
DSEY1453,DCS: DILATED EYE EXAM IN 2014
DSEY1553,DCS: DILATED EYE EXAM IN 2015
DSEY1653,DCS: DILATED EYE EXAM IN 2016
DSEYNV53,DCS: NEVER HAD DILATED EYE EXAM
DSEYPR53,DCS: HAS DIABETES CAUSED EYE PROBS
DSFB1453,DCS: HAD FEET CHECKED BEFORE 2014
DSFL1453,DCS: GOT FLU VACCINATION IN 2014
DSFL1553,DCS: GOT FLU VACCINATION IN 2015
DSFL1653,DCS: GOT FLU VACCINATION IN 2016
DSFLNV53,DCS: NEVER GOT FLU VACCINATION
DSFT1453,DCS: HAD FEET CHECKED DURING 2014
DSFT1553,DCS: HAD FEET CHECKED DURING 2015
DSFT1653,DCS: HAD FEET CHECKED DURING 2016
DSFTNV53,DCS: NEVER HAD FEET CHECKED
DSINSU53,DCS: TREAT DIABETES W/INSULIN INJECTIONS
DSKIDN53,DCS: HAS DIABETES CAUSED KIDNEY PROBLEMS
DSMED53,DCS: TREAT DIABETES W/MEDS BY MOUTH
DSPRX53,DCS: WAS RESPONDENT A PROXY
DSVB1453,DCS: GOT FLU VACCINATION BEFORE 2014
DUID,DWELLING UNIT ID
DUPERSID,PERSON ID (DUID + PID)
DVGEN15,# GENERAL DENTIST VISITS 15
DVGEXP15,TOTAL GENERAL DENTIST EXP 15
DVGMCD15,GNRL DENTAL VISITS - MEDICAID AMT 15
DVGMCR15,GNRL DENTAL VISITS - MEDICARE AMT 15
DVGOFD15,GNRL DENTAL VISITS - OTHER FED AMT 15
DVGOPR15,GNRL DENTAL VISITS - OTH PRIVATE AMT 15
DVGOPU15,GNRL DENTAL VISITS - OTH PUBLIC AMT 15
DVGOSR15,GNRL DENT VSTS - OT UNCLASS SRCE AMT 15
DVGOTH15,GNRL DENTAL VISITS - OTH COMBINED AMT 15
DVGPRV15,GNRL DENTAL VISITS - PRIVATE INS AMT 15
DVGPTR15,GNRL DENTAL VISITS - PRV & TRI AMT 15
DVGSLF15,GNRL DENTAL VISITS - SELF/FAM AMT 15
DVGSTL15,GNRL DENTAL VISITS - OTH ST/LOCAL AMT 15
DVGTCH15,GENERAL DENTAL CARE VISIT CHARGES 15
DVGTRI15,GNRL DENTAL VISITS-TRICARE AMT 15
DVGVA15,GNRL DENTAL VISITS - VA/CHAMPVA AMT 15
DVGWCP15,GNRL DENTAL VISITS - WORKERS COMP AMT 15
DVOEXP15,TOTAL ORTHODONTIST EXP 15
DVOMCD15,ORTHODONTIST VISITS - MEDICAID AMT 15
DVOMCR15,ORTHODONTIST VISITS - MEDICARE AMT 15
DVOOFD15,ORTHODONTIST VISITS-OTHR FED AMT 15
DVOOPR15,ORTHODONTIST VISITS-OTHR PRIVATE AMT 15
DVOOPU15,ORTHODONTIST VISITS-OTHR PUBLIC AMT 15
DVOOSR15,ORTHODONT VSTS - OT UNCLASS SRCE AMT 15
DVOOTH15,ORTHODONTIST VISITS-OTH COMBINED AMT 15
DVOPRV15,ORTHODONTIST VISITS - PRIVATE INS AMT 15
DVOPTR15,ORTHODONTIST VISITS - PRV & TRI AMT 15
DVORTH15,# ORTHODONTIST VISITS 15
DVOSLF15,ORTHODONTIST VISITS - SELF/FAMILY AMT 15
DVOSTL15,ORTHODONTIST VISITS-OTHR ST/LOCAL AMT 15
DVOTCH15,ORTHODONTIST VISIT CHARGES 15
