Variable,Description
ADPWLM42,SAQ 4WKS:WORK LIMT B/C PHY PROBS SF-12V2
ADRESP42,SAQ 12 MOS: DR SHOWED RESPECT
ADREST42,SAQ 30 DAYS: HOW OFTEN FELT RESTLESS
ADRISK42,SAQ: MORE LIKELY TO TAKE RISKS
ADRTCR42,SAQ 12 MOS: MADE APPT ROUTINE MED CARE
ADRTWW42,SAQ 12 MOS: GOT MED APPT WHEN WANTED
ADSAD42,SAQ 30 DAYS: HOW OFTEN FELT SAD
ADSMOK42,SAQ: CURRENTLY SMOKE
ADSOCA42,SAQ 4WKS: HLTH STOPPED SOC ACTIV SF-12V2
ADSPEC42,SAQ 12 MOS: NEEDED TO SEE SPECIALIST
ADTLHW42,SAQ 12 MOS: DR ASKED R DESC HOW FOLLOW
ADUPRO42,PRBLM GETTING ALONG W/ADULTS (5-17)-R4/2
ADWRTH42,SAQ 30 DAYS: HOW OFTEN FELT WORTHLESS
AFDC16,DID PERSON'S CHECK INCLUDE TANF
AFTHOU42,AC25 HOW DIFF CONTACT USC AFT HOURS-R4/2
AGE16X,AGE AS OF 12/31/16 (EDITED/IMPUTED)
AGE31X,AGE - R3/1 (EDITED/IMPUTED)
AGE42X,AGE - R4/2 (EDITED/IMPUTED)
AGE53X,AGE - R5/3 (EDITED/IMPUTED)
AGELAST,PERSON'S AGE LAST TIME ELIGIBLE
AIDHLP31,USED ASSISTIVE DEVICES - RD 3/1
AIDHLP53,USED ASSISTIVE DEVICES - RD 5/3
ALIIMP16,ALIMONY INCOME IMPUTATION FLAG
ALIMP16X,PERSON'S ALIMONY INCOME
AMAEXP16,TOTL AMBULTRY (OB+OP) PHYS ASS T EXP 16
AMAMCD16,PHYS ASS T AMB VSTS-MEDICAID AMT 16
AMAMCR16,PHYS ASS T AMB VSTS-MEDICARE AMT 16
AMAOFD16,PHYS ASS T AMB VSTS - OTHER FED AMT 16
AMAOPR16,PHYS ASS T AMB VSTS - OTH PRIVATE AMT 16
AMAOPU16,PHYS ASS T AMB VSTS - OTH PUBLIC AMT 16
AMAOSR16,P A AMB VSTS - OTH UNCLASS SRCE AMT 16
AMAOTH16,PHYS ASS T AMB VSTS-OTH COMBINED AMT 16
AMAPRV16,PHYS ASS T AMB VSTS-PRIVATE INS AMT 16
AMAPTR16,PHYS ASS T AMB VSTS - PRV & TRI AMT 16
AMASLF16,PHYS ASS T AMB VSTS-SELF/FAMILY AMT 16
AMASST16,"# PHYSICIAN ASS T VSTS (OFF+OUPAT), 2016"
AMASTL16,PHYS ASS T AMB VSTS-OTH ST/LOCL AMT 16
AMATCH16,PHYS ASS T AMBULATORY VISIT CHARGES 16
AMATRI16,PHYS ASS T AMB VSTS-TRICARE AMT 16
AMAVA16,PHYS ASS T AMB VSTS-VA/CHAMPVA AMT 16
AMAWCP16,PHYS ASS T AMB VSTS-WRKERS COMP AMT 16
AMCEXP16,TOTL AMBULTRY (OB+OP) CHIRO EXP 16
AMCHIR16,"# CHIROPRACTR VSTS (OFF+OUTPAT), 2016"
AMCMCD16,CHIRO AMB VISITS - MEDICAID AMT 16
AMCMCR16,CHIRO AMB VISITS - MEDICARE AMT 16
AMCOFD16,CHIRO AMB VISITS - OTHER FEDERAL AMT 16
AMCOPR16,CHIRO AMB VISITS - OTH PRIVATE AMT 16
AMCOPU16,CHIRO AMB VISITS - OTH PUBLIC AMT 16
AMCOSR16,CHIR AMB VSTS - OTH UNCLASS SRCE AMT 16
AMCOTH16,CHIRO AMB VISITS - OTH COMBINED AMT 16
AMCPRV16,CHIRO AMB VISITS - PRIVATE INS AMT 16
AMCPTR16,CHIRO AMB VISITS -PRV & TRI AMT 16
AMCSLF16,CHIRO AMB VISITS - SELF/FAMILY AMT 16
AMCSTL16,CHIRO AMB VISITS - OTH ST/LOCAL AMT 16
AMCTCH16,CHIRO AMBULATORY VISIT CHARGES 16
AMCTRI16,CHIRO AMB VISITS-TRICARE AMT 16
AMCVA16,CHIRO AMB VISITS - VA/CHAMPVA AMT 16
AMCWCP16,CHIRO AMB VISITS-WORKERS COMP AMT 16
AMDRC16,"# CALLS W/OFF & OUTPAT PHYSICIANS, 2016"
AMEEXP16,TOTL AMBULTRY (OB+OP) OPTOMETRIST EXP 16
AMEMCD16,OPTMTRIST AMB VSTS - MEDICAID AMT 16
AMEMCR16,OPTMTRIST AMB VSTS - MEDICARE AMT 16
AMEOFD16,OPTMTRIST AMB VSTS-OTHER FED AMT 16
AMEOPR16,OPTMTRIST AMB VSTS - OTH PRIVATE AMT 16
AMEOPU16,OPTMTRIST AMB VSTS - OTH PUBLIC AMT 16
AMEOSR16,OPTOM AMB VSTS - OTH UNCLAS SRCE AMT 16
AMEOTH16,OPTMTRIST AMB VSTS - OTH COMBINED AMT 16
AMEPRV16,OPTMTRIST AMB VSTS - PRIVATE INS AMT 16
AMEPTR16,OPTMTRIST AMB VSTS - PRV & TRI AMT 16
AMESLF16,OPTMTRIST AMB VSTS - SELF/FAMILY AMT 16
AMESTL16,OPTMTRIST AMB VSTS-OTH ST/LOCAL AMT 16
AMETCH16,OPTOMETRIST AMBULATORY VISIT CHARGES 16
AMETRI16,OPTMTRIST AMB VSTS-TRICARE AMT 16
AMEVA16,OPTMTRIST AMB VSTS-VA/CHAMPVA AMT 16
AMEWCP16,OPTMTRIST AMB VSTS-WORKERS COMP AMT 16
AMNEXP16,TOTL AMBULTRY (OB+OP) NURSE/PRAC EXP 16
AMNMCD16,NRS/PRAC AMB VSTS - MEDICAID AMT 16
AMNMCR16,NRS/PRAC AMB VSTS - MEDICARE AMT 16
AMNOFD16,NRS/PRAC AMB VSTS-OTHER FEDERAL AMT 16
AMNOPR16,NRS/PRAC AMB VSTS - OTH PRIVATE AMT 16
AMNOPU16,NRS/PRAC AMB VSTS - OTH PUBLIC AMT 16
AMNOSR16,NRS/PR AMB VSTS - OTH UNCLAS SRCE AMT 16
AMNOTH16,NRS/PRAC AMB VSTS - OTH COMBINED AMT 16
AMNPRV16,NRS/PRAC AMB VSTS - PRIV INS AMT 16
AMNPTR16,NRS/PRAC AMB VSTS - PRV & TRI AMT 16
AMNSLF16,NRS/PRAC AMB VSTS - SELF/FAMILY AMT 16
AMNSTL16,NRS/PRAC AMB VSTS-OTH ST/LOCAL AMT 16
AMNTCH16,NRS/PRAC AMBULATORY VISIT CHARGES 16
AMNTRI16,NRS/PRAC AMB VSTS-TRICARE AMT 16
AMNURS16,# AMB NURSE/PRCTITIONR VSTS(OB+OP) 16
AMNVA16,NRS/PRAC AMB VSTS-VA/CHAMPVA AMT 16
AMNWCP16,NRS/PRAC AMB VSTS-WORKERS COMP AMT 16
AMOPTO16,# AMB OPTOMETRIST VSTS (OB+OP) 16
AMTEXP16,TOTL AMBULTRY (OB+OP) PT/OT EXP 16
AMTHER16,# AMB PT/OT THRPY VISITS (OB+OP) 16
AMTMCD16,PT/OT AMB VISITS-MEDICAID AMT 16
AMTMCR16,PT/OT AMB VISITS-MEDICARE AMT 16
AMTOFD16,PT/OT AMB VISITS - OTHER FED AMT 16
AMTOPR16,PT/OT AMB VISITS - OTH PRIVATE AMT 16
AMTOPU16,PT/OT AMB VISITS-OTH PUBLIC AMT 16
AMTOSR16,PT/OT AMB VSTS-OTH UNCLAS SRCE AMT 16
AMTOTC16,"# CALLS W/OFFICE & OUPAT DEPTS, 2016"
AMTOTH16,PT/OT AMB VISITS - OTH COMBINED AMT 16
AMTPRV16,PT/OT AMB VISITS-PRIVATE INS AMT 16
AMTPTR16,PT/OT AMB VISITS -PRV & TRI AMT 16
AMTSLF16,PT/OT AMB VISITS-SELF/FAMILY AMT 16
AMTSTL16,PT/OT AMB VISITS-OTH ST/LOCL AMT 16
AMTTCH16,PT/OC AMBULATORY VISIT CHARGES 16
AMTTRI16,PT/OT AMB VISITS-TRICARE AMT 16
AMTVA16,PT/OT AMB VISITS-VA/CHAMPVA AMT 16
AMTWCP16,PT/OT AMB VISITS-WORKERS COMP AMT 16
ANGIAGED,AGE OF DIAGNOSIS-ANGINA
ANGIDX,ANGINA DIAGNOSIS (>17)
ANYLMT16,"ANY LIMITATION IN P20R3,4,5/P21R1,2,3"
ARTHAGED,AGE OF DIAGNOSIS-ARTHRITIS
ARTHDX,ARTHRITIS DIAGNOSIS (>17)
ARTHTYPE,TYPE OF ARTHRITIS DIAGNOSED (>17)
ASACUT53,USED ACUTE PRES INHALER LAST 3 MOS-RD5/3
ASATAK31,ASTHMA ATTACK LAST 12 MOS - RD3/1
ASATAK53,ASTHMA ATTACK LAST 12 MOS - RD 5/3
ASDALY53,NOW TAKE PREV DAILY ASTHMA MEDS - RD 5/3
ASEVFL53,EVER USED PEAK FLOW METER - RD 5/3
ASIANP42,AC19 IS PROVIDER ASIAN-R4/2
ASMRCN53,USED>3ACUTE CN PRES INH LAST 3 MOS-RD5/3
ASPKFL53,HAVE PEAK FLOW METER AT HOME - RD 5/3
ASPREV53,EVER USED PREV DAILY ASTHMA MEDS -RD 5/3
ASPRIN53,TKE ASPIRN EVERY (OTHR) DAY (>17)-RD 5/3
ASSTIL31,DOES PERSON STILL HAVE ASTHMA-RD3/1
ASSTIL53,DOES PERSON STILL HAVE ASTHMA - RD 5/3
ASTHAGED,AGE OF DIAGNOSIS-ASTHMA
ASTHDX,ASTHMA DIAGNOSIS
ASTHEP31,WHEN WAS LAST EPISODE OF ASTHMA - RD 3/1
ASTHEP53,WHEN WAS LAST EPISODE OF ASTHMA - RD 5/3
ASWNFL53,WHEN LAST USED PEAK FLOW METER - RD 5/3
BEGRFM31,R3/1 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM42,R4/2 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM53,R5/3 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFY31,R3/1 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY42,R4/2 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY53,R5/3 REFERENCE PERIOD BEGIN DATE: YEAR
BENDIF31,DIFFICULTY BENDING/STOOPING - RD 3/1
BENDIF53,DIFFICULTY BENDING/STOOPING - RD 5/3
BLCKPR42,AC19 IS PROVIDER BLACK/AFRICAN AMER-R4/2
BLIND42,PERSON IS BLIND - RD 4/2
BMINDX53,ADULT BODY MASS INDEX (>17) - RD 5/3
BOOST42,DR ADVISE BOOSTER SEAT (40<WT<=80)-R4/2
BORNUSA,PERSON BORN IN THE US
BPCHEK53,TIME SNCE LST BLOOD PRES CHK (>17)-RD5/3
BPMLDX,MULT DIAG HIGH BLOOD PRESS (>17)
BRSTEX53,HOW LNG SNCE LST BREAST EXAM (>17)-RD5/3
BSNTY31,"SOLE PROP, PARTNER, CORP, RD 3/1 CMJ"
BSNTY31H,"SOL PROP, PRTNR, CORP, RD 3/1 CMJ (IMP)"
BSNTY42,"SOLE PROP, PARTNER, CORP, RD 4/2 CMJ"
BSNTY42H,"SOL PROP, PRTNR, CORP, RD 4/2 CMJ (IMP)"
BSNTY53,"SOLE PROP, PARTNER, CORP, RD 5/3 CMJ"
BSNTY53H,"SOL PROP, PRTNR, CORP, RD 5/3 CMJ (IMP)"
BSTSRE53,RSN HAVE BLD STOOL TST (>39)-R5/3
BSTST53,MST RCNT BLD STOOL TST HME KIT(>39)-R5/3
BUSIMP16,BUSINESS INCOME IMPUTATION FLAG
BUSNP16X,PERSON'S BUSINESS INCOME
CABLADDR,CANCER DIAGNOSED - BLADDER (>17)
CABREAST,CANCER DIAGNOSED - BREAST (>17)
CACERVIX,CANCER DIAGNOSED - CERVIX (>17)
CACOLON,CANCER DIAGNOSED - COLON (>17)
CALUNG,CANCER DIAGNOSED - LUNG (>17)
CALYMPH,CANCER DIAGNOSED - LYMPHOMA (>17)
CAMELANO,CANCER DIAGNOSED - MELANOMA (>17)
CANCERDX,CANCER DIAGNOSIS (>17)
CAOTHER,CANCER DIAGNOSED - OTHER (>17)
CAPROSTA,CANCER DIAGNOSED - PROSTATE (>17)
CARECO42,AC08 OTH REAS NO USC:COST OF MED CR-R4/2
CASHP16X,PERSON'S OTHER REGULAR CASH CONTRIBUTION
CASKINDK,CANCER DIAGNOSED-SKIN-UNKNOWN TYPE (>17)
CASKINNM,CANCER DIAGNOSED - SKIN-NONMELANO (>17)
CAUTERUS,CANCER DIAGNOSED - UTERUS (>17)
CBCK31,CSAQ: CANCER BACK TOLD BY HEALTH PROF
CBCKYR31,CSAQ: YEAR TOLD CANCER BACK
CCLHIN31,CSAQ: CONCERNED LOSING HLTH INS TO CNCR
CCNRDI31,CSAQ: CANCER DIAGNOSIS BY HEALTH PROF
CDIAG31,CSAQ: CANCER DIAGNOSIS BEFORE AGE 18
CDLFUP31,CSAQ: DLY OR FOREGO FOLLOW UP CARE
CDLMNT31,CSAQ: DLY OR FOREGO MENTAL HEALTH SRVCS
CDLOTH31,CSAQ: DLY OR FOREGO OTHER
CDLPRS31,CSAQ: DLY OR FOREGO PRESCRIPTION
CDLTRT31,CSAQ: DLY OR FOREGO TREATMENT
CDLVST31,CSAQ: DLY OR FOREGO VISIT SPECIALIST
CEFACT31,CSAQ: ACTIVITIES LIMITED DUE TO CANCER
CEFBCK31,CSAQ: WORRY CANCER COME BACK/GET WORSE
CEFCOP31,CSAQ: EXP-COPE BETTER W/ CHALLENGES
CEFFTG31,CSAQ: RATE AVERAGE FATIGUE IN 7 DAYS
CEFHLT31,CSAQ: EXP-MADE HEALTHIER HABITS
CEFLCT31,CSAQ: HOW LONG ACTIVITIES LIMITED
CEFMHL31,CSAQ: RATE MENTAL HEALTH
CEFMPR31,CSAQ: RATE EMOTIONAL PROBLEM IN 7 DAYS
CEFMTL31,CSAQ: MENTAL TASKS AFFECTED BY CANCER
CEFOG31,CSAQ: IS LIMITATION ONGOING
CEFPAC31,CSAQ: RATE PHYSICAL ACTIVITY EXTENT
CEFPHL31,CSAQ: RATE PHYSICAL HEALTH
CEFPIN31,CSAQ: RATE AVERAGE PAIN IN 7 DAYS
CEFPOS31,CSAQ: EXP-REASON FOR POSITIVE CHANGES
CEFQLF31,CSAQ: RATE QUALITY OF LIFE
CEFRLT31,CSAQ: RATE SOCIAL ACTIVITY/RELATIONSHIP
CEFSTG31,CSAQ: EXP-MADE A STRONGER PERSON
CEFUND31,CSAQ: UNDSTNDING INSRNCE/MEDICAL BILL
CERET31,CSAQ: EARLY RETIREMENT
CEXTDI31,CSAQ: PAID TIME OFF AT DIAGNOSIS
CEXTLT31,CSAQ: PAID TIME OFF <1 YEAR AFT TRTMNT
CEXTM31,CSAQ: TAKE PAID TIME OFF
CEXTMT31,CSAQ: PAID TIME OFF >=1 YEAR AFT TRTMNT
CEXTRT31,CSAQ: PAID TIME OFF DURING TREATMENT
CFM2MT31,CSAQ: FMEM TAKE EXTND TIM OFF >= 2 MNTH
CFMCHD31,CSAQ: FMEM CHILD PROVIDED CARE
CFMEM31,CSAQ: FMEM PROVIDE CARE
CFMFND31,CSAQ: FMEM FRIEND PROVIDED CARE
CFMOTR31,CSAQ: FMEM OTHER PROVIDED CARE
CFMPAR31,CSAQ: FMEM PARENT PROVIDED CARE
CFMREL31,CSAQ: FMEM OTH RELATIVE PROVIDED CARE
CFMSIB31,CSAQ: FMEM SIBLING PROVIDED CARE
CFMSPS31,CSAQ: FMEM SPOUSE PROVIDED CARE
CFMTOF31,CSAQ: FMEM TAKE EXTENDED TIME OFF
CFNAMT31,CSAQ: AMOUNT OF BORROWED OR IN DEBT
CFNBNK31,CSAQ: SELF OR FMEM FILE BANKRUPTCY
CFNDBT31,CSAQ: MONEY BORROWED OR IN DEBT
CFNINC31,CSAQ: WORRY INCOME STABILITY
CFNLIV31,CSAQ: SACRIFICED LIVING SITUATION
CFNOTH31,CSAQ: SACRIFICED OTHER COST
CFNPMT31,CSAQ: WORRY PAY MEDICAL BILLS
CFNPUR31,CSAQ: SACRIFICED BIG PURCHASES
CFNSAV31,CSAQ: SACRIFICED SAVINGS
CFNSPD31,CSAQ: SACRIFICED BASIC SPENDING
CFNSTB31,CSAQ: WORRY FAMILY FINANCIAL STABILITY
CFNUNB31,CSAQ: UNABLE TO COVER MEDICAL BILLS
CFNVAC31,CSAQ: SACRIFICED LEISURE SPENDING
CFRET31,CSAQ: MIGHT BE FORCED TO RETIRE
CFTRT31,CSAQ: FIRST TIME TREATED FOR CANCER
CHAPPT42,CAHPS:12MOS:# OF OFF/CLIN APTS(0-17)R4/2
CHBMIX42,CHILD'S BODY MASS INDEX (6-17)-R4/2
CHBRON31,CHRONC BRONCHITS LAST 12 MTHS (>17)-R3/1
CHBRON53,CHRONC BRONCHITS LAST 12 MTHS (>17)-R5/3
CHCOUN42,CSHCN:CHILD NEEDS COUNSELING (0-17)-R4/2
CHDAGED,AGE OF DIAGNOSIS-CORONARY HEART DISEASE
CHDDX,CORONARY HRT DISEASE DIAG (>17)
CHECK53,HOW LNG LST ROUTNE CHECKUP (>17)-RD 5/3
CHEMPB42,CSHCN:COUNS PROB LAST 12+MOS (0-17)-R4/2
CHENEC42,CAHPS:12MOS:EASY GET NEC CARE (0-17)R4/2
CHEXPL42,CAHPS:12MOS:CHLD DR EXPL THNG(0-17)R4/2
CHEYRE42,CAHPS:12MOS:ESY W/RFR TO SPEC(0-17)-R4/2
CHGJ3142,CHANGED JOB BETWEEN RD 3/1 AND RD 4/2
CHGJ4253,CHANGED JOB BETWEEN RD 4/2 AND RD 5/3
CHHECR42,CAHPS:12MOS:RATE CHLD HLT CARE(0-17)R4/2
CHILCR42,CAHPS:12MOS:ILL/INJ NEED CARE(0-17)-R4/2
CHILWW42,CAHPS:12MOS:ILL CARE WHN WNTD(0-17)-R4/2
CHLDP16X,PERSON'S CHILD SUPPORT
CHLICO42,CSHCN:LIMIT COND LAST 12+MOS (0-17)-R4/2
CHLIHB42,CSHCN:LIMT FOR HLTH/BEHV COND(0-17)-R4/2
CHLIMI42,CSHCN:LIMITED IN ANY WAY (0-17)-R4/2
CHLIMP16,CHILD SUPPORT IMPUTATION FLAG
CHLIST42,CAHPS:12MOS:CHLD DR LSN TO YOU(0-17)R4/2
CHNDCR42,CAHPS:12MOS:NEED ANY CARE/TRT(0-17)-R4/2
CHOIC31,CHOICE OF HEALTH PLANS AT RD 3/1 CMJ
CHOIC42,CHOICE OF HEALTH PLANS AT RD 4/2 CMJ
CHOIC53,CHOICE OF HEALTH PLANS AT RD 5/3 CMJ
CHOLAGED,AGE OF DIAGNOSIS-HIGH CHOLESTEROL
CHOLCK53,HOW LNG CHOLEST LST CHCK (>17) - RD 5/3
CHOLDX,HIGH CHOLESTEROL DIAGNOSIS (>17)
CHPMCN42,CSHCN:PMED COND LAST 12+ MOS (0-17)-R4/2
CHPMED42,CSHCN:CHILD NEEDS PRESCRB MED(0-17)-R4/2
CHPMHB42,CSHCN:PMED FOR HLTH/BEHV COND(0-17)-R4/2
CHPRTM42,CAHPS:12MOS:CHILD DR ENGH TIME(0-17)R4/2
CHRESP42,CAHPS:12MOS:CHLD'S DR SHW RESP(0-17)R4/2
CHRTCR42,CAHPS:12MOS:MAKE ROUT CARE APT(0-17)R4/2
CHRTWW42,CAHPS:12MOS:ROUT APT WHN WNTD(0-17)-R4/2
CHSERV42,CSHCN:CHLD NEEDS MED&OTH SERV(0-17)-R4/2
CHSPEC42,CAHPS:12MOS:CHLD NEEDED SPEC(0-17)R4/2
CHSRCN42,CSHCN:SERV COND LAST 12+ MOS (0-17)-R4/2
CHSRHB42,CSHCN:SERV FOR HLTH/BEHV COND(0-17)-R4/2
CHTHCO42,CSHCN:THER COND LAST 12+ MOS (0-17)-R4/2
CHTHER42,CSHCN:CHLD NEEDS SPEC THERAPY(0-17)-R4/2
CHTHHB42,CSHCN:SPEC THER FOR HLTH+COND(0-17)-R4/2
CINADQ31,CSAQ: HLTH INS COVERAGE NOT ADEQUATE
CINAFD31,CSAQ: DIFFICULTY AFFORDING HLTH INS
CINCMP31,CSAQ: CURRENT HLTH INS COMPARE
CINCOV31,CSAQ: COVERED BY HEALTH INSURANCE
CINDIF31,CSAQ: DIFFICULTY FINDING HLTH INS
CINIHS31,CSAQ: COVERED BY I.H.S. HLTH INS
CINMDA31,CSAQ: COVERED BY MEDICAID HLTH INS
CINMDC31,CSAQ: COVERED BY MEDICARE HLTH INS
CINMDG31,CSAQ: COVERED BY MEDI-GAP HLTH INS
CINMLT31,CSAQ: COVERED BY MILITARY HLTH INS
CINNCV31,CSAQ: COVERED BY NO HLTH INS
CINNOC31,CSAQ: HLTH INS REFUSED TO COVER CARE
CINOGP31,CSAQ: COVERED BY OTH GOVT HLTH INS
CINPRV31,CSAQ: COVERED BY PRIVATE HLTH INS
CINSHP31,CSAQ: COVERED BY STATE HLTH INS
CINSSP31,CSAQ: COVERED BY SINGLE SERV HLTH INS
CLHINS31,CSAQ: STAY AT JOB-WORRY LOSE HLTH INS
CLINIC42,AC08 OTH REAS NO USC: HOSP/ER/CLNIC-R4/2
CLMDEP16,DID/WILL PERS CLAIM DEPENDENTS ON RETURN
CLMHIP16,DID/WILL PERS DEDUCT HEALTH INSUR. PREM.
CLNTRE53,RSN HAVE COLONOSCOPY (>39)-R5/3
CLNTST53,MOST RECENT COLONOSCOPY (>39) - R5/3
CLPROD31,CSAQ: FEEL LESS PRODUCTIVE
CLSTRT31,CSAQ: LAST CANCER TREATMENT
CMCEFF31,CSAQ: DISCUSS SIDE EFFECTS
CMCFUP31,CSAQ: DISCUSS REGULAR FOLL-UP CARE
CMCNEC31,CSAQ: RECEIVED NECESSARY MEDICAL CARE
CMCOST31,CSAQ: DISCUSS COSTS FOR CANCER CARE
CMCPSY31,CSAQ: DISCUSS EMO/SOC NEEDS
CMCSTY31,CSAQ: DISCUSS LIFESTYLE OR HEALTH
CMCTRT31,CSAQ: DISCUSS CANCER TREATMENTS
CMJHLD31,HLTH INSUR HELD FROM RD 3/1 CMJ (PRPL)
CMJHLD42,HLTH INSUR HELD FROM RD 4/2 CMJ (PRPL)
CMJHLD53,HLTH INSUR HELD FROM RD 5/3 CMJ (PRPL)
CMNACC31,CSAQ: DOCTOR DID NOT ACCEPT INSURANCE
CMNAFF31,CSAQ: COULD NOT AFFORD CARE
CMNCRE31,CSAQ: NO CHILD/ADULT CARE
CMNINS31,CSAQ: INS COMPANY DIDN'T APPROVE OR PAY
CMNLNG31,CSAQ: NO TIME FOR CARE/TREATMENT
CMNOFF31,CSAQ: PROBLEMS GETTING TO DOCTOR OFFICE
CMNPLC31,CSAQ: DIDN'T KNOW WHERE TO GO
CMNTIM31,CSAQ: NO TIME OFF FROM WORK
CMTASK31,CSAQ: INTERFERE WITH MENTAL TASKS
CNCCHD31,CSAQ: UNCOVERED CHILD CARE EXPENSES
CNCHME31,CSAQ: UNCOVERED HOME CARE EXPENSES
CNCLOD31,CSAQ: UNCOVERED LODGING EXPENSES
CNCMED31,CSAQ: UNCOVERED MEDICAL EXPENSES
CNCNON31,CSAQ: NO UNCOVERED EXPENSES
CNCNTS31,CSAQ: NOT SURE IF UNCOVERED EXPENSES
CNCTRP31,CSAQ: UNCOVERED TRANSPORTATION EXPENSES
CNGFLX31,CSAQ: FLEXIBLE WORK SCHEDULE
CNPTLD31,CSAQ: CHNGE PART TIME OR LESS DEMAND JOB
COGLIM31,COGNITIVE LIMITATIONS - RD 3/1
COGLIM53,COGNITIVE LIMITATIONS - RD 5/3
COVRMM,MONTH MOST RECENTLY COVERED-PNL 21 ONLY
COVRYY,YEAR MOST RECENTLY COVERED-PANEL 21 ONLY
CPROM31,CSAQ: DID NOT PURSUE PROMOTION
CPSFAMID,CPSFAMID
CPTASK31,CSAQ: INTERFERE WITH PHYSICAL TASKS
CRFMPY42,FAMILY MED BILLS BEING PAID OVER TIME
CSAQW16F,FINAL CANCER SAQ PERSON WEIGHT - 2016
CSHCN42,CSHCN:CHILD W/SPEC HC NEEDS (0-17)-R4/2
CSHIMP16,CASH CONTRIBUTION IMPUTATION FLAG
CSLHIN31,CSAQ: FMEM STAY AT JOB-WORRY LOSE INS
CTMOFF31,CSAQ: TAKE TIME OFF SINCE DIAGNOSED
CTRTMT31,CSAQ: CURRENTLY TREATED FOR CANCER
CWRKP31,CSAQ: WORK FOR PAY SINCE DIAGNOSED
